"","seq_id","seqnames","type","start","end","width","strand","gene_id","gene_biotype","Orthogroup"
"59","panamensis_CSP28.scaffold16_cov82","CSP28.scaffold16_cov82","gene",534007,535236,1230,"+","CSP28.g1005","protein_coding","OG0010688"
"60","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",304269,305836,1568,"-","CSP28.g10050","protein_coding","OG0006675"
"61","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",307065,310227,3163,"+","CSP28.g10051","protein_coding","OG0006676"
"62","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",310518,311938,1421,"+","CSP28.g10052","protein_coding","OG0006677"
"63","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",312825,315906,3082,"-","CSP28.g10053","protein_coding","OG0006679"
"64","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",319249,319908,660,"-","CSP28.g10054","protein_coding","OG0011125"
"65","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",320098,321294,1197,"-","CSP28.g10055","protein_coding",NA
"66","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",321934,322559,626,"-","CSP28.g10056","protein_coding","OG0020171"
"67","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",323371,323945,575,"-","CSP28.g10057","protein_coding","OG0014638"
"68","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",324935,325465,531,"-","CSP28.g10058","protein_coding","OG0000914"
"69","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",326206,326728,523,"+","CSP28.g10059","protein_coding",NA
"70","panamensis_CSP28.scaffold16_cov82","CSP28.scaffold16_cov82","gene",536347,537396,1050,"-","CSP28.g1006","protein_coding","OG0019982"
"71","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",327978,329887,1910,"+","CSP28.g10060","protein_coding","OG0006686"
"72","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",330740,331452,713,"+","CSP28.g10061","protein_coding","OG0012777"
"73","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",332079,333213,1135,"-","CSP28.g10062","protein_coding","OG0000217"
"74","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",334195,335145,951,"-","CSP28.g10063","protein_coding",NA
"75","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",335638,336756,1119,"+","CSP28.g10064","protein_coding",NA
"76","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",336870,337972,1103,"+","CSP28.g10065","protein_coding",NA
"77","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",338321,340377,2057,"+","CSP28.g10066","protein_coding",NA
"78","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",340835,341902,1068,"+","CSP28.g10067","protein_coding",NA
"79","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",342154,345296,3143,"+","CSP28.g10068","protein_coding",NA
"80","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",346539,348386,1848,"-","CSP28.g10069","protein_coding","OG0016012"
"81","panamensis_CSP28.scaffold16_cov82","CSP28.scaffold16_cov82","gene",537872,539112,1241,"-","CSP28.g1007","protein_coding","OG0010689"
"82","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",349433,351454,2022,"+","CSP28.g10070","protein_coding","OG0000141"
"83","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",352001,354023,2023,"+","CSP28.g10071","protein_coding","OG0007499"
"84","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",354202,355871,1670,"-","CSP28.g10072","protein_coding","OG0005561"
"85","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",356379,358615,2237,"-","CSP28.g10073","protein_coding","OG0007498"
"86","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",362308,364842,2535,"-","CSP28.g10074","protein_coding","OG0007497"
"87","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",367341,367953,613,"+","CSP28.g10075","protein_coding","OG0000220"
"88","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",368047,369140,1094,"-","CSP28.g10076","protein_coding","OG0000028"
"89","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",369557,369979,423,"+","CSP28.g10077","protein_coding","OG0013777"
"90","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",370824,375504,4681,"-","CSP28.g10078","protein_coding",NA
"91","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",375815,379924,4110,"+","CSP28.g10079","protein_coding",NA
"92","panamensis_CSP28.scaffold16_cov82","CSP28.scaffold16_cov82","gene",539771,543648,3878,"+","CSP28.g1008","protein_coding","OG0012783"
"93","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",380334,381188,855,"+","CSP28.g10080","protein_coding",NA
"94","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",381566,381843,278,"+","CSP28.g10081","protein_coding",NA
"95","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",382198,383708,1511,"+","CSP28.g10082","protein_coding","OG0019584"
"96","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",384931,385290,360,"+","CSP28.g10083","protein_coding",NA
"97","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",385460,385760,301,"-","CSP28.g10084","protein_coding",NA
"98","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",386274,387894,1621,"+","CSP28.g10085","protein_coding",NA
"99","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",388063,388665,603,"+","CSP28.g10086","protein_coding",NA
"100","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",391277,392234,958,"-","CSP28.g10087","protein_coding",NA
"101","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",392364,393300,937,"+","CSP28.g10088","protein_coding",NA
"102","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",393440,394387,948,"-","CSP28.g10089","protein_coding",NA
"103","panamensis_CSP28.scaffold16_cov82","CSP28.scaffold16_cov82","gene",543942,545275,1334,"-","CSP28.g1009","protein_coding","OG0012784"
"104","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",397854,398057,204,"-","CSP28.g10090","protein_coding","OG0000039"
"105","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",402995,405254,2260,"-","CSP28.g10091","protein_coding",NA
"106","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",405862,406877,1016,"-","CSP28.g10092","protein_coding",NA
"107","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",414594,415580,987,"+","CSP28.g10093","protein_coding",NA
"108","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",417339,418295,957,"+","CSP28.g10094","protein_coding",NA
"109","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",422469,423518,1050,"+","CSP28.g10095","protein_coding",NA
"110","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",423911,426311,2401,"+","CSP28.g10096","protein_coding","OG0018143"
"111","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",426552,427329,778,"+","CSP28.g10097","protein_coding","OG0019585"
"112","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",427412,430230,2819,"-","CSP28.g10098","protein_coding",NA
"113","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",430679,432489,1811,"-","CSP28.g10099","protein_coding",NA
"114","panamensis_CSP28.scaffold3350_cov80","CSP28.scaffold3350_cov80","gene",153949,156365,2417,"+","CSP28.g101","protein_coding","OG0010381"
"115","panamensis_CSP28.scaffold16_cov82","CSP28.scaffold16_cov82","gene",548231,549378,1148,"-","CSP28.g1010","protein_coding","OG0015938"
"116","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",432790,433490,701,"+","CSP28.g10100","protein_coding","OG0014010"
"117","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",433738,437761,4024,"-","CSP28.g10101","protein_coding",NA
"118","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",438081,440277,2197,"-","CSP28.g10102","protein_coding",NA
"119","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",440812,441481,670,"+","CSP28.g10103","protein_coding","OG0016011"
"120","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",441729,442466,738,"+","CSP28.g10104","protein_coding",NA
"121","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",442550,443790,1241,"-","CSP28.g10105","protein_coding",NA
"122","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",444116,444835,720,"+","CSP28.g10106","protein_coding","OG0023606"
"123","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",446274,446670,397,"-","CSP28.g10107","protein_coding",NA
"124","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",449359,450469,1111,"-","CSP28.g10108","protein_coding","OG0001176"
"125","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",450641,451596,956,"+","CSP28.g10109","protein_coding","OG0000263"
"126","panamensis_CSP28.scaffold16_cov82","CSP28.scaffold16_cov82","gene",550016,551216,1201,"-","CSP28.g1011","protein_coding","OG0003664"
"127","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",451812,452795,984,"+","CSP28.g10110","protein_coding",NA
"128","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",453022,453945,924,"+","CSP28.g10111","protein_coding",NA
"129","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",458442,458897,456,"-","CSP28.g10112","protein_coding","OG0019586"
"130","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",459078,459549,472,"-","CSP28.g10113","protein_coding",NA
"131","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",459954,460220,267,"-","CSP28.g10114","protein_coding",NA
"132","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",460630,461191,562,"-","CSP28.g10115","protein_coding","OG0001108"
"133","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",461540,462077,538,"-","CSP28.g10116","protein_coding","OG0002031"
"134","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",464059,464339,281,"+","CSP28.g10117","protein_coding","OG0016298"
"135","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",464766,465291,526,"+","CSP28.g10118","protein_coding",NA
"136","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",466033,466619,587,"-","CSP28.g10119","protein_coding","OG0003138"
"137","panamensis_CSP28.scaffold16_cov82","CSP28.scaffold16_cov82","gene",552686,554900,2215,"-","CSP28.g1012","protein_coding","OG0005587"
"138","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",469678,470289,612,"-","CSP28.g10120","protein_coding",NA
"139","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",470865,471132,268,"-","CSP28.g10121","protein_coding",NA
"140","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",475102,475658,557,"-","CSP28.g10122","protein_coding",NA
"141","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",478231,480441,2211,"-","CSP28.g10123","protein_coding","OG0011536"
"142","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",480872,482303,1432,"-","CSP28.g10124","protein_coding","OG0007784"
"143","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",482517,482912,396,"-","CSP28.g10125","protein_coding","OG0011537"
"144","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",483497,485908,2412,"+","CSP28.g10126","protein_coding","OG0011538"
"145","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",486181,491672,5492,"-","CSP28.g10127","protein_coding","OG0007785"
"146","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",492140,492605,466,"-","CSP28.g10128","protein_coding","OG0004289"
"147","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",493146,495798,2653,"-","CSP28.g10129","protein_coding",NA
"148","panamensis_CSP28.scaffold16_cov82","CSP28.scaffold16_cov82","gene",555242,557323,2082,"+","CSP28.g1013","protein_coding","OG0005586"
"149","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",498283,499184,902,"+","CSP28.g10130","protein_coding","OG0011535"
"150","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",499354,500805,1452,"-","CSP28.g10131","protein_coding","OG0011534"
"151","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",501318,506768,5451,"-","CSP28.g10132","protein_coding","OG0011533"
"152","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",511435,512776,1342,"+","CSP28.g10133","protein_coding","OG0007783"
"153","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",513212,516029,2818,"+","CSP28.g10134","protein_coding","OG0007781"
"154","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",516891,517394,504,"+","CSP28.g10135","protein_coding","OG0013123"
"155","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",518256,518544,289,"-","CSP28.g10136","protein_coding","OG0007494"
"156","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",518958,519278,321,"-","CSP28.g10137","protein_coding",NA
"157","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",519675,520828,1154,"-","CSP28.g10138","protein_coding","OG0018142"
"158","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",522327,522939,613,"-","CSP28.g10139","protein_coding",NA
"159","panamensis_CSP28.scaffold16_cov82","CSP28.scaffold16_cov82","gene",557489,559373,1885,"-","CSP28.g1014","protein_coding","OG0005585"
"160","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",523113,523639,527,"-","CSP28.g10140","protein_coding",NA
"161","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",525854,528965,3112,"+","CSP28.g10141","protein_coding","OG0000913"
"162","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",529088,530232,1145,"-","CSP28.g10142","protein_coding","OG0011539"
"163","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",530782,532111,1330,"-","CSP28.g10143","protein_coding","OG0004290"
"164","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",534294,534924,631,"-","CSP28.g10144","protein_coding","OG0020315"
"165","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",536230,539602,3373,"-","CSP28.g10145","protein_coding","OG0016026"
"166","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",540884,541866,983,"-","CSP28.g10146","protein_coding","OG0000992"
"167","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",543194,545515,2322,"+","CSP28.g10147","protein_coding","OG0000420"
"168","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",545744,548055,2312,"+","CSP28.g10148","protein_coding",NA
"169","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",549117,557114,7998,"+","CSP28.g10149","protein_coding","OG0004291"
"170","panamensis_CSP28.scaffold16_cov82","CSP28.scaffold16_cov82","gene",560119,565265,5147,"-","CSP28.g1015","protein_coding","OG0002839"
"171","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",557854,561381,3528,"+","CSP28.g10150","protein_coding","OG0007786"
"172","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",561996,572132,10137,"-","CSP28.g10151","protein_coding",NA
"173","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",574541,576781,2241,"-","CSP28.g10152","protein_coding","OG0001110"
"174","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",577025,583321,6297,"-","CSP28.g10153","protein_coding",NA
"175","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",583457,586301,2845,"-","CSP28.g10154","protein_coding",NA
"176","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",586927,587368,442,"-","CSP28.g10155","protein_coding","OG0000850"
"177","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",588511,588881,371,"-","CSP28.g10156","protein_coding","OG0004292"
"178","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",589854,590287,434,"-","CSP28.g10157","protein_coding","OG0013694"
"179","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",590580,590895,316,"+","CSP28.g10158","protein_coding","OG0000698"
"180","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",591235,592236,1002,"+","CSP28.g10159","protein_coding","OG0010408"
"181","panamensis_CSP28.scaffold16_cov82","CSP28.scaffold16_cov82","gene",569403,571076,1674,"-","CSP28.g1016","protein_coding","OG0005584"
"182","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",594552,595587,1036,"-","CSP28.g10160","protein_coding","OG0003139"
"183","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",595898,597211,1314,"-","CSP28.g10161","protein_coding","OG0000517"
"184","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",597623,599652,2030,"-","CSP28.g10162","protein_coding","OG0013124"
"185","panamensis_CSP28.scaffold3334_cov85","CSP28.scaffold3334_cov85","gene",600040,601603,1564,"-","CSP28.g10163","protein_coding","OG0004293"
