"","seq_id","seqnames","type","start","end","width","strand","gene_id","gene_biotype","Orthogroup"
"157","nigoni_CM008510.1","CM008510.1","gene",7935896,7938637,2742,"-","Cni-agxt-1","protein_coding","OG0011474"
"158","nigoni_CM008513.1","CM008513.1","gene",16493832,16494224,393,"-","Cni-AH10.3","protein_coding","OG0015197"
"159","nigoni_CM008514.1","CM008514.1","gene",8492020,8495061,3042,"+","Cni-AH9.1","protein_coding","OG0006398"
"160","nigoni_CM008514.1","CM008514.1","gene",4863512,4865986,2475,"+","Cni-AH9.4","protein_coding","OG0011023"
"161","nigoni_CM008514.1","CM008514.1","gene",4872853,4875954,3102,"+","Cni-AH9.6","protein_coding","OG0006400"
"162","nigoni_PDUG01000022.1","PDUG01000022.1","gene",140650,143876,3227,"+","Cni-aha-1","protein_coding","OG0007847"
"163","nigoni_CM008509.1","CM008509.1","gene",10621298,10622773,1476,"-","Cni-ahcy-1","protein_coding","OG0002107"
"164","nigoni_CM008509.1","CM008509.1","gene",6660934,6662150,1217,"+","Cni-aho-3","protein_coding","OG0009122"
"165","nigoni_CM008509.1","CM008509.1","gene",6585462,6588623,3162,"+","Cni-ahr-1","protein_coding","OG0004666"
"166","nigoni_CM008514.1","CM008514.1","gene",1118690,1121279,2590,"+","Cni-ain-1","protein_coding","OG0009066"
"167","nigoni_CM008509.1","CM008509.1","gene",3368708,3376082,7375,"-","Cni-ain-2","protein_coding","OG0012161"
"168","nigoni_CM008513.1","CM008513.1","gene",494766,495719,954,"+","Cni-aip-1","protein_coding","OG0010248"
"169","nigoni_CM008513.1","CM008513.1","gene",916047,917749,1703,"+","Cni-air-1","protein_coding","OG0004038"
"170","nigoni_CM008509.1","CM008509.1","gene",5330135,5331186,1052,"-","Cni-air-2","protein_coding","OG0002802"
"171","nigoni_CM008510.1","CM008510.1","gene",7059326,7063933,4608,"-","Cni-aka-1","protein_coding","OG0010207"
"172","nigoni_CM008511.1","CM008511.1","gene",4471120,4472405,1286,"-","Cni-akap-1","protein_coding","OG0003522"
"173","nigoni_CM008509.1","CM008509.1","gene",8287931,8289126,1196,"+","Cni-akir-1","protein_coding","OG0007423"
"174","nigoni_CM008511.1","CM008511.1","gene",15182887,15184343,1457,"-","Cni-aldo-1","protein_coding","OG0008875"
"175","nigoni_CM008511.1","CM008511.1","gene",4828839,4830396,1558,"-","Cni-aldo-2","protein_coding","OG0004551"
"176","nigoni_CM008510.1","CM008510.1","gene",7166953,7169653,2701,"+","Cni-alfa-1","protein_coding","OG0006901"
"177","nigoni_CM008511.1","CM008511.1","gene",4595573,4598085,2513,"+","Cni-algn-1","protein_coding","OG0004896"
"178","nigoni_CM008511.1","CM008511.1","gene",15354961,15356756,1796,"-","Cni-algn-11","protein_coding","OG0006262"
"179","nigoni_CM008513.1","CM008513.1","gene",399664,400351,688,"-","Cni-algn-13","protein_coding","OG0010251"
"180","nigoni_CM008512.1","CM008512.1","gene",14440563,14441443,881,"+","Cni-algn-14","protein_coding","OG0009800"
"181","nigoni_CM008510.1","CM008510.1","gene",11257638,11258983,1346,"-","Cni-algn-2","protein_coding","OG0010336"
"182","nigoni_PDUG01000007.1","PDUG01000007.1","gene",1488661,1495153,6493,"-","Cni-algn-7","protein_coding","OG0004135"
"183","nigoni_CM008514.1","CM008514.1","gene",13328205,13330554,2350,"-","Cni-alh-10","protein_coding","OG0008639"
"184","nigoni_CM008511.1","CM008511.1","gene",285887,288133,2247,"-","Cni-alh-11","protein_coding","OG0005753"
"185","nigoni_CM008511.1","CM008511.1","gene",12622341,12625873,3533,"-","Cni-alh-12","protein_coding","OG0003757"
"186","nigoni_CM008514.1","CM008514.1","gene",15088466,15093064,4599,"-","Cni-alh-13","protein_coding","OG0009034"
"187","nigoni_CM008512.1","CM008512.1","gene",9457937,9460950,3014,"+","Cni-alh-3","protein_coding","OG0008455"
"188","nigoni_CM008510.1","CM008510.1","gene",18492316,18494855,2540,"-","Cni-alh-6","protein_coding","OG0006513"
"189","nigoni_CM008510.1","CM008510.1","gene",12360565,12362207,1643,"+","Cni-alh-7","protein_coding","OG0004747"
"190","nigoni_CM008510.1","CM008510.1","gene",8145171,8147125,1955,"+","Cni-alh-8","protein_coding","OG0007893"
"191","nigoni_CM008511.1","CM008511.1","gene",4808268,4810018,1751,"+","Cni-alh-9","protein_coding","OG0006166"
"192","nigoni_CM008511.1","CM008511.1","gene",9086533,9088567,2035,"-","Cni-alkb-8","protein_coding","OG0006621"
"193","nigoni_CM008512.1","CM008512.1","gene",17301102,17309777,8676,"-","Cni-alp-1","protein_coding","OG0009825"
"194","nigoni_CM008514.1","CM008514.1","gene",6033117,6037482,4366,"+","Cni-alr-1","protein_coding","OG0006506"
"195","nigoni_CM008512.1","CM008512.1","gene",5306578,5308074,1497,"+","Cni-aly-2","protein_coding","OG0000273"
"196","nigoni_CM008512.1","CM008512.1","gene",10370975,10372900,1926,"+","Cni-aly-3","protein_coding","OG0009901"
"197","nigoni_CM008512.1","CM008512.1","gene",17725026,17737809,12784,"+","Cni-ama-1","protein_coding","OG0002651"
"198","nigoni_CM008514.1","CM008514.1","gene",10760827,10764714,3888,"+","Cni-aman-1","protein_coding","OG0006331"
"199","nigoni_CM008513.1","CM008513.1","gene",10383340,10388130,4791,"+","Cni-aman-2","protein_coding","OG0010056"
"200","nigoni_CM008509.1","CM008509.1","gene",9452226,9456978,4753,"+","Cni-aman-3","protein_coding","OG0004464"
"201","nigoni_CM008510.1","CM008510.1","gene",11418549,11424297,5749,"-","Cni-ampd-1","protein_coding","OG0004240"
"202","nigoni_CM008512.1","CM008512.1","gene",6500743,6505626,4884,"-","Cni-amph-1","protein_coding","OG0009985"
"203","nigoni_CM008512.1","CM008512.1","gene",11493958,11497035,3078,"+","Cni-amt-2","protein_coding","OG0004791"
"204","nigoni_CM008510.1","CM008510.1","gene",4067663,4074123,6461,"+","Cni-amt-3","protein_coding","OG0007913"
"205","nigoni_CM008511.1","CM008511.1","gene",2822512,2831668,9157,"-","Cni-amx-1","protein_coding","OG0002978"
"206","nigoni_CM008509.1","CM008509.1","gene",15305172,15311270,6099,"-","Cni-amx-2","protein_coding","OG0004298"
"207","nigoni_CM008512.1","CM008512.1","gene",8387496,8393954,6459,"+","Cni-anat-1","protein_coding","OG0003759"
"208","nigoni_CM008509.1","CM008509.1","gene",8537428,8573518,36091,"+","Cni-anc-1","protein_coding","OG0007496"
"209","nigoni_CM008513.1","CM008513.1","gene",8387629,8392460,4832,"-","Cni-angl-1","protein_coding","OG0010526"
"210","nigoni_CM008511.1","CM008511.1","gene",2496776,2505787,9012,"-","Cni-ani-1","protein_coding","OG0005468"
"211","nigoni_CM008510.1","CM008510.1","gene",10300919,10304404,3486,"+","Cni-ani-2","protein_coding","OG0001626"
"212","nigoni_CM008511.1","CM008511.1","gene",15447558,15448752,1195,"+","Cni-anmt-1","protein_coding","OG0006265"
"213","nigoni_CM008511.1","CM008511.1","gene",3612718,3617758,5041,"-","Cni-anmt-2","protein_coding","OG0006693"
"214","nigoni_CM008513.1","CM008513.1","gene",15279869,15281025,1157,"-","Cni-anmt-3","protein_coding","OG0007866"
"215","nigoni_CM008511.1","CM008511.1","gene",11563486,11570716,7231,"-","Cni-anoh-1","protein_coding","OG0003294"
"216","nigoni_CM008512.1","CM008512.1","gene",2238270,2245419,7150,"+","Cni-anoh-2","protein_coding","OG0002590"
"217","nigoni_CM008513.1","CM008513.1","gene",12187411,12188759,1349,"+","Cni-aos-1","protein_coding","OG0008394"
"218","nigoni_CM008514.1","CM008514.1","gene",2010425,2014335,3911,"+","Cni-apa-2","protein_coding","OG0004737"
"219","nigoni_CM008511.1","CM008511.1","gene",9398787,9401507,2721,"-","Cni-apb-1","protein_coding","OG0004458"
"220","nigoni_CM008509.1","CM008509.1","gene",6935232,6936375,1144,"+","Cni-apb-3","protein_coding","OG0002334"
"221","nigoni_CM008513.1","CM008513.1","gene",11890356,11891184,829,"-","Cni-apc-10","protein_coding","OG0001572"
"222","nigoni_CM008511.1","CM008511.1","gene",7739725,7740218,494,"-","Cni-apc-11","protein_coding","OG0006117"
"223","nigoni_CM008510.1","CM008510.1","gene",8923930,8925334,1405,"+","Cni-apc-17","protein_coding","OG0014791"
"224","nigoni_CM008511.1","CM008511.1","gene",14773885,14779128,5244,"+","Cni-apc-2","protein_coding","OG0002974"
"225","nigoni_CM008510.1","CM008510.1","gene",14832942,14842321,9380,"+","Cni-apd-3","protein_coding","OG0002165"
"226","nigoni_CM008513.1","CM008513.1","gene",10569989,10572886,2898,"+","Cni-ape-1","protein_coding","OG0009861"
"227","nigoni_CM008509.1","CM008509.1","gene",16610141,16612868,2728,"-","Cni-apg-1","protein_coding","OG0005891"
