"","seq_id","seqnames","type","start","end","width","strand","gene_id","gene_biotype","Orthogroup"
"27","tropicalis_Scaffold118","Scaffold118","gene",791,1216,426,"-","Csp11.Scaffold118.g555","protein_coding","OG0024240"
"28","tropicalis_Scaffold118","Scaffold118","gene",2389,3477,1089,"+","Csp11.Scaffold118.g556","protein_coding",NA
"29","tropicalis_Scaffold12","Scaffold12","gene",1649,2047,399,"-","Csp11.Scaffold12.g61","protein_coding","OG0002688"
"30","tropicalis_Scaffold121","Scaffold121","gene",270,663,394,"+","Csp11.Scaffold121.g558","protein_coding","OG0011407"
"31","tropicalis_Scaffold122","Scaffold122","gene",595,1531,937,"-","Csp11.Scaffold122.g559","protein_coding","OG0005262"
"32","tropicalis_Scaffold125","Scaffold125","gene",498,3155,2658,"+","Csp11.Scaffold125.g560","protein_coding","OG0012739"
"33","tropicalis_Scaffold126","Scaffold126","gene",667,1392,726,"-","Csp11.Scaffold126.g561","protein_coding",NA
"34","tropicalis_Scaffold126","Scaffold126","gene",2290,4196,1907,"-","Csp11.Scaffold126.g562","protein_coding","OG0002551"
"35","tropicalis_Scaffold126","Scaffold126","gene",6225,8329,2105,"-","Csp11.Scaffold126.g563","protein_coding","OG0004415"
"36","tropicalis_Scaffold126","Scaffold126","gene",8728,10431,1704,"-","Csp11.Scaffold126.g564","protein_coding","OG0014058"
"37","tropicalis_Scaffold126","Scaffold126","gene",11741,16188,4448,"-","Csp11.Scaffold126.g565","protein_coding","OG0008191"
"38","tropicalis_Scaffold126","Scaffold126","gene",18513,20808,2296,"-","Csp11.Scaffold126.g566","protein_coding","OG0004406"
"39","tropicalis_Scaffold126","Scaffold126","gene",21192,22834,1643,"-","Csp11.Scaffold126.g567","protein_coding","OG0000739"
"40","tropicalis_Scaffold126","Scaffold126","gene",24709,25234,526,"-","Csp11.Scaffold126.g568","protein_coding","OG0014245"
"41","tropicalis_Scaffold126","Scaffold126","gene",25494,27900,2407,"-","Csp11.Scaffold126.g569","protein_coding",NA
"42","tropicalis_Scaffold126","Scaffold126","gene",28531,30801,2271,"-","Csp11.Scaffold126.g570","protein_coding","OG0011672"
"43","tropicalis_Scaffold126","Scaffold126","gene",31013,31547,535,"-","Csp11.Scaffold126.g571","protein_coding","OG0008138"
"44","tropicalis_Scaffold126","Scaffold126","gene",33675,34226,552,"-","Csp11.Scaffold126.g572","protein_coding","OG0003001"
"45","tropicalis_Scaffold126","Scaffold126","gene",34380,35490,1111,"-","Csp11.Scaffold126.g573","protein_coding",NA
"46","tropicalis_Scaffold126","Scaffold126","gene",36751,38649,1899,"+","Csp11.Scaffold126.g574","protein_coding","OG0008137"
"47","tropicalis_Scaffold126","Scaffold126","gene",38857,39328,472,"-","Csp11.Scaffold126.g575","protein_coding","OG0004405"
"48","tropicalis_Scaffold126","Scaffold126","gene",39946,40992,1047,"-","Csp11.Scaffold126.g576","protein_coding","OG0004404"
"49","tropicalis_Scaffold126","Scaffold126","gene",41536,42298,763,"+","Csp11.Scaffold126.g577","protein_coding","OG0004403"
"50","tropicalis_Scaffold126","Scaffold126","gene",42724,43581,858,"+","Csp11.Scaffold126.g578","protein_coding","OG0008136"
"51","tropicalis_Scaffold126","Scaffold126","gene",43861,45825,1965,"+","Csp11.Scaffold126.g579","protein_coding","OG0004402"
"52","tropicalis_Scaffold126","Scaffold126","gene",45988,47127,1140,"-","Csp11.Scaffold126.g580","protein_coding","OG0001115"
"53","tropicalis_Scaffold126","Scaffold126","gene",47406,52892,5487,"-","Csp11.Scaffold126.g581","protein_coding",NA
"54","tropicalis_Scaffold126","Scaffold126","gene",54062,56667,2606,"-","Csp11.Scaffold126.g582","protein_coding","OG0004401"
"55","tropicalis_Scaffold126","Scaffold126","gene",56913,58333,1421,"-","Csp11.Scaffold126.g583","protein_coding","OG0013172"
"56","tropicalis_Scaffold126","Scaffold126","gene",58598,59576,979,"-","Csp11.Scaffold126.g584","protein_coding","OG0003191"
"57","tropicalis_Scaffold126","Scaffold126","gene",59781,60592,812,"-","Csp11.Scaffold126.g585","protein_coding",NA
"58","tropicalis_Scaffold126","Scaffold126","gene",61453,62798,1346,"-","Csp11.Scaffold126.g586","protein_coding","OG0015655"
"59","tropicalis_Scaffold126","Scaffold126","gene",63841,65571,1731,"+","Csp11.Scaffold126.g587","protein_coding","OG0008127"
"60","tropicalis_Scaffold126","Scaffold126","gene",66054,69237,3184,"+","Csp11.Scaffold126.g588","protein_coding","OG0008128"
"61","tropicalis_Scaffold126","Scaffold126","gene",69765,70073,309,"+","Csp11.Scaffold126.g589","protein_coding",NA
"62","tropicalis_Scaffold126","Scaffold126","gene",70369,71938,1570,"-","Csp11.Scaffold126.g590","protein_coding","OG0000219"
"63","tropicalis_Scaffold129","Scaffold129","gene",1073,1731,659,"-","Csp11.Scaffold129.g591","protein_coding","OG0017935"
"64","tropicalis_Scaffold13","Scaffold13","gene",12,495,484,"-","Csp11.Scaffold13.g62","protein_coding","OG0017937"
"65","tropicalis_Scaffold13","Scaffold13","gene",965,1067,103,"-","Csp11.Scaffold13.g63","protein_coding",NA
"66","tropicalis_Scaffold133","Scaffold133","gene",1,736,736,"-","Csp11.Scaffold133.g592","protein_coding","OG0005080"
"67","tropicalis_Scaffold135","Scaffold135","gene",802,1406,605,"-","Csp11.Scaffold135.g593","protein_coding","OG0000079"
"68","tropicalis_Scaffold136","Scaffold136","gene",58,1409,1352,"-","Csp11.Scaffold136.g594","protein_coding","OG0000435"
"69","tropicalis_Scaffold138","Scaffold138","gene",280,1163,884,"+","Csp11.Scaffold138.g595","protein_coding","OG0014459"
"70","tropicalis_Scaffold139","Scaffold139","gene",177,1227,1051,"-","Csp11.Scaffold139.g596","protein_coding","OG0004308"
"71","tropicalis_Scaffold14","Scaffold14","gene",18,4130,4113,"+","Csp11.Scaffold14.g64","protein_coding","OG0017490"
"72","tropicalis_Scaffold143","Scaffold143","gene",193,477,285,"+","Csp11.Scaffold143.g597","protein_coding","OG0019872"
"73","tropicalis_Scaffold145","Scaffold145","gene",24,535,512,"-","Csp11.Scaffold145.g598","protein_coding","OG0015181"
"74","tropicalis_Scaffold146","Scaffold146","gene",126,591,466,"+","Csp11.Scaffold146.g599","protein_coding","OG0010425"
"75","tropicalis_Scaffold15","Scaffold15","gene",377,2066,1690,"+","Csp11.Scaffold15.g65","protein_coding","OG0005787"
"76","tropicalis_Scaffold15","Scaffold15","gene",2432,2926,495,"-","Csp11.Scaffold15.g66","protein_coding","OG0006890"
"77","tropicalis_Scaffold152","Scaffold152","gene",1,373,373,"+","Csp11.Scaffold152.g600","protein_coding","OG0000002"
"78","tropicalis_Scaffold159","Scaffold159","gene",134,388,255,"+","Csp11.Scaffold159.g601","protein_coding","OG0013603"
"79","tropicalis_Scaffold16","Scaffold16","gene",214,532,319,"+","Csp11.Scaffold16.g67","protein_coding","OG0014547"
"80","tropicalis_Scaffold16","Scaffold16","gene",659,2485,1827,"-","Csp11.Scaffold16.g68","protein_coding","OG0002159"
"81","tropicalis_Scaffold161","Scaffold161","gene",721,1293,573,"-","Csp11.Scaffold161.g602","protein_coding","OG0009107"
"82","tropicalis_Scaffold162","Scaffold162","gene",275,1139,865,"+","Csp11.Scaffold162.g603","protein_coding",NA
"83","tropicalis_Scaffold166","Scaffold166","gene",19,1041,1023,"-","Csp11.Scaffold166.g604","protein_coding","OG0004569"
"84","tropicalis_Scaffold17","Scaffold17","gene",757,3481,2725,"-","Csp11.Scaffold17.g69","protein_coding","OG0001375"
"85","tropicalis_Scaffold17","Scaffold17","gene",9793,10068,276,"+","Csp11.Scaffold17.g70","protein_coding",NA
"86","tropicalis_Scaffold17","Scaffold17","gene",12096,12308,213,"+","Csp11.Scaffold17.g71","protein_coding",NA
"87","tropicalis_Scaffold17","Scaffold17","gene",17554,17853,300,"+","Csp11.Scaffold17.g72","protein_coding",NA
"88","tropicalis_Scaffold17","Scaffold17","gene",22774,23097,324,"+","Csp11.Scaffold17.g73","protein_coding","OG0008863"
"89","tropicalis_Scaffold17","Scaffold17","gene",23957,25835,1879,"-","Csp11.Scaffold17.g74","protein_coding","OG0002899"
"90","tropicalis_Scaffold17","Scaffold17","gene",28221,30596,2376,"+","Csp11.Scaffold17.g75","protein_coding","OG0000072"
"91","tropicalis_Scaffold17","Scaffold17","gene",31329,33387,2059,"+","Csp11.Scaffold17.g76","protein_coding",NA
"92","tropicalis_Scaffold17","Scaffold17","gene",34978,35856,879,"+","Csp11.Scaffold17.g77","protein_coding","OG0013697"
"93","tropicalis_Scaffold17","Scaffold17","gene",36532,37314,783,"+","Csp11.Scaffold17.g78","protein_coding","OG0000040"
"94","tropicalis_Scaffold17","Scaffold17","gene",38365,40319,1955,"+","Csp11.Scaffold17.g79","protein_coding",NA
"95","tropicalis_Scaffold17","Scaffold17","gene",40442,44469,4028,"-","Csp11.Scaffold17.g80","protein_coding",NA
"96","tropicalis_Scaffold17","Scaffold17","gene",44665,46912,2248,"-","Csp11.Scaffold17.g81","protein_coding",NA
"97","tropicalis_Scaffold17","Scaffold17","gene",47290,48834,1545,"-","Csp11.Scaffold17.g82","protein_coding","OG0019105"
"98","tropicalis_Scaffold17","Scaffold17","gene",49080,53921,4842,"-","Csp11.Scaffold17.g83","protein_coding",NA
"99","tropicalis_Scaffold17","Scaffold17","gene",56608,56982,375,"-","Csp11.Scaffold17.g84","protein_coding",NA
"100","tropicalis_Scaffold171","Scaffold171","gene",1607,1834,228,"-","Csp11.Scaffold171.g605","protein_coding",NA
"101","tropicalis_Scaffold171","Scaffold171","gene",5976,7771,1796,"+","Csp11.Scaffold171.g606","protein_coding","OG0007495"
"102","tropicalis_Scaffold171","Scaffold171","gene",8004,10160,2157,"-","Csp11.Scaffold171.g607","protein_coding","OG0015387"
"103","tropicalis_Scaffold171","Scaffold171","gene",10702,12236,1535,"-","Csp11.Scaffold171.g608","protein_coding","OG0000067"
"104","tropicalis_Scaffold171","Scaffold171","gene",12671,14507,1837,"-","Csp11.Scaffold171.g609","protein_coding",NA
"105","tropicalis_Scaffold171","Scaffold171","gene",15223,16598,1376,"-","Csp11.Scaffold171.g610","protein_coding",NA
"106","tropicalis_Scaffold171","Scaffold171","gene",17905,19022,1118,"-","Csp11.Scaffold171.g611","protein_coding",NA
"107","tropicalis_Scaffold171","Scaffold171","gene",19862,20547,686,"-","Csp11.Scaffold171.g612","protein_coding","OG0000653"
"108","tropicalis_Scaffold171","Scaffold171","gene",21133,21614,482,"-","Csp11.Scaffold171.g613","protein_coding",NA
"109","tropicalis_Scaffold171","Scaffold171","gene",22856,23211,356,"-","Csp11.Scaffold171.g614","protein_coding","OG0017065"
"110","tropicalis_Scaffold171","Scaffold171","gene",24299,26411,2113,"+","Csp11.Scaffold171.g615","protein_coding","OG0000816"
"111","tropicalis_Scaffold171","Scaffold171","gene",26940,29467,2528,"-","Csp11.Scaffold171.g616","protein_coding","OG0001963"
"112","tropicalis_Scaffold171","Scaffold171","gene",29817,30850,1034,"+","Csp11.Scaffold171.g617","protein_coding","OG0003100"
"113","tropicalis_Scaffold171","Scaffold171","gene",32189,32638,450,"-","Csp11.Scaffold171.g618","protein_coding","OG0000137"
"114","tropicalis_Scaffold171","Scaffold171","gene",34172,36297,2126,"+","Csp11.Scaffold171.g619","protein_coding",NA
"115","tropicalis_Scaffold171","Scaffold171","gene",36854,37953,1100,"+","Csp11.Scaffold171.g620","protein_coding",NA
"116","tropicalis_Scaffold171","Scaffold171","gene",38173,39168,996,"-","Csp11.Scaffold171.g621","protein_coding","OG0001548"
"117","tropicalis_Scaffold171","Scaffold171","gene",41280,42668,1389,"+","Csp11.Scaffold171.g622","protein_coding","OG0001730"
"118","tropicalis_Scaffold171","Scaffold171","gene",43171,43798,628,"+","Csp11.Scaffold171.g623","protein_coding",NA
"119","tropicalis_Scaffold171","Scaffold171","gene",44347,44982,636,"+","Csp11.Scaffold171.g624","protein_coding","OG0004507"
"120","tropicalis_Scaffold171","Scaffold171","gene",45096,45883,788,"-","Csp11.Scaffold171.g625","protein_coding","OG0008998"
"121","tropicalis_Scaffold171","Scaffold171","gene",45988,46320,333,"-","Csp11.Scaffold171.g626","protein_coding","OG0014738"
"122","tropicalis_Scaffold171","Scaffold171","gene",46691,48323,1633,"-","Csp11.Scaffold171.g627","protein_coding","OG0008999"
"123","tropicalis_Scaffold171","Scaffold171","gene",48713,49621,909,"+","Csp11.Scaffold171.g628","protein_coding","OG0011990"
"124","tropicalis_Scaffold171","Scaffold171","gene",50201,53199,2999,"+","Csp11.Scaffold171.g629","protein_coding","OG0002208"
"125","tropicalis_Scaffold171","Scaffold171","gene",53464,57801,4338,"+","Csp11.Scaffold171.g630","protein_coding","OG0003310"
"126","tropicalis_Scaffold171","Scaffold171","gene",59901,61210,1310,"+","Csp11.Scaffold171.g631","protein_coding","OG0000702"
"127","tropicalis_Scaffold171","Scaffold171","gene",62402,63964,1563,"+","Csp11.Scaffold171.g632","protein_coding",NA
"128","tropicalis_Scaffold171","Scaffold171","gene",64117,64892,776,"-","Csp11.Scaffold171.g633","protein_coding","OG0000755"
"129","tropicalis_Scaffold171","Scaffold171","gene",67124,67528,405,"+","Csp11.Scaffold171.g634","protein_coding","OG0024241"
"130","tropicalis_Scaffold171","Scaffold171","gene",68229,68903,675,"-","Csp11.Scaffold171.g635","protein_coding",NA
"131","tropicalis_Scaffold171","Scaffold171","gene",70090,73543,3454,"+","Csp11.Scaffold171.g636","protein_coding","OG0009000"
"132","tropicalis_Scaffold171","Scaffold171","gene",73756,75329,1574,"-","Csp11.Scaffold171.g637","protein_coding","OG0000162"
"133","tropicalis_Scaffold171","Scaffold171","gene",77192,79072,1881,"+","Csp11.Scaffold171.g638","protein_coding","OG0000096"
"134","tropicalis_Scaffold171","Scaffold171","gene",79978,81582,1605,"-","Csp11.Scaffold171.g639","protein_coding",NA
"135","tropicalis_Scaffold171","Scaffold171","gene",84289,85729,1441,"-","Csp11.Scaffold171.g640","protein_coding","OG0014116"
"136","tropicalis_Scaffold171","Scaffold171","gene",86047,87681,1635,"-","Csp11.Scaffold171.g641","protein_coding","OG0000057"
"137","tropicalis_Scaffold171","Scaffold171","gene",88248,89263,1016,"-","Csp11.Scaffold171.g642","protein_coding","OG0000621"
"138","tropicalis_Scaffold171","Scaffold171","gene",89730,90376,647,"+","Csp11.Scaffold171.g643","protein_coding","OG0015006"
"139","tropicalis_Scaffold171","Scaffold171","gene",92496,94465,1970,"+","Csp11.Scaffold171.g644","protein_coding","OG0013269"
"140","tropicalis_Scaffold171","Scaffold171","gene",94595,95440,846,"-","Csp11.Scaffold171.g645","protein_coding","OG0008990"
"141","tropicalis_Scaffold171","Scaffold171","gene",96034,97820,1787,"+","Csp11.Scaffold171.g646","protein_coding","OG0008991"
"142","tropicalis_Scaffold171","Scaffold171","gene",98274,98730,457,"+","Csp11.Scaffold171.g647","protein_coding","OG0001554"
"143","tropicalis_Scaffold171","Scaffold171","gene",99328,99811,484,"-","Csp11.Scaffold171.g648","protein_coding","OG0008993"
"144","tropicalis_Scaffold171","Scaffold171","gene",101691,102431,741,"-","Csp11.Scaffold171.g649","protein_coding",NA
"145","tropicalis_Scaffold171","Scaffold171","gene",106242,109089,2848,"+","Csp11.Scaffold171.g650","protein_coding","OG0008992"
"146","tropicalis_Scaffold171","Scaffold171","gene",109579,109922,344,"+","Csp11.Scaffold171.g651","protein_coding",NA
"147","tropicalis_Scaffold171","Scaffold171","gene",110464,110846,383,"+","Csp11.Scaffold171.g652","protein_coding","OG0014827"
"148","tropicalis_Scaffold171","Scaffold171","gene",111086,112925,1840,"-","Csp11.Scaffold171.g653","protein_coding","OG0003309"
"149","tropicalis_Scaffold171","Scaffold171","gene",113299,114021,723,"+","Csp11.Scaffold171.g654","protein_coding","OG0003453"
"150","tropicalis_Scaffold171","Scaffold171","gene",119505,121705,2201,"+","Csp11.Scaffold171.g655","protein_coding","OG0002207"
"151","tropicalis_Scaffold171","Scaffold171","gene",121927,123846,1920,"-","Csp11.Scaffold171.g656","protein_coding","OG0008996"
"152","tropicalis_Scaffold171","Scaffold171","gene",124307,127620,3314,"+","Csp11.Scaffold171.g657","protein_coding","OG0002526"
"153","tropicalis_Scaffold171","Scaffold171","gene",127887,129531,1645,"+","Csp11.Scaffold171.g658","protein_coding","OG0008995"
"154","tropicalis_Scaffold171","Scaffold171","gene",129885,131130,1246,"-","Csp11.Scaffold171.g659","protein_coding","OG0003308"
"155","tropicalis_Scaffold171","Scaffold171","gene",131949,133022,1074,"+","Csp11.Scaffold171.g660","protein_coding","OG0008994"
"156","tropicalis_Scaffold171","Scaffold171","gene",133235,133743,509,"+","Csp11.Scaffold171.g661","protein_coding","OG0013271"
"157","tropicalis_Scaffold171","Scaffold171","gene",134353,136010,1658,"+","Csp11.Scaffold171.g662","protein_coding","OG0003090"
"158","tropicalis_Scaffold172","Scaffold172","gene",697,918,222,"+","Csp11.Scaffold172.g663","protein_coding",NA
"159","tropicalis_Scaffold183","Scaffold183","gene",402,984,583,"+","Csp11.Scaffold183.g664","protein_coding",NA
"160","tropicalis_Scaffold189","Scaffold189","gene",861,1010,150,"-","Csp11.Scaffold189.g665","protein_coding","OG0023300"
"161","tropicalis_Scaffold19","Scaffold19","gene",1,756,756,"+","Csp11.Scaffold19.g85","protein_coding","OG0016767"
"162","tropicalis_Scaffold19","Scaffold19","gene",2655,2873,219,"-","Csp11.Scaffold19.g86","protein_coding",NA
"163","tropicalis_Scaffold191","Scaffold191","gene",339,795,457,"+","Csp11.Scaffold191.g666","protein_coding",NA
"164","tropicalis_Scaffold193","Scaffold193","gene",513,865,353,"-","Csp11.Scaffold193.g667","protein_coding","OG0002918"
"165","tropicalis_Scaffold194","Scaffold194","gene",1,690,690,"-","Csp11.Scaffold194.g668","protein_coding","OG0001904"
"166","tropicalis_Scaffold2","Scaffold2","gene",1,533,533,"-","Csp11.Scaffold2.g3","protein_coding","OG0003910"
"167","tropicalis_Scaffold20","Scaffold20","gene",1,1003,1003,"-","Csp11.Scaffold20.g87","protein_coding","OG0001834"
"168","tropicalis_Scaffold200","Scaffold200","gene",975,1310,336,"+","Csp11.Scaffold200.g669","protein_coding",NA
"169","tropicalis_Scaffold207","Scaffold207","gene",490,714,225,"-","Csp11.Scaffold207.g670","protein_coding","OG0001184"
"170","tropicalis_Scaffold21","Scaffold21","gene",28,917,890,"-","Csp11.Scaffold21.g88","protein_coding","OG0024242"
"171","tropicalis_Scaffold211","Scaffold211","gene",248,496,249,"+","Csp11.Scaffold211.g671","protein_coding",NA
"172","tropicalis_Scaffold214","Scaffold214","gene",219,542,324,"+","Csp11.Scaffold214.g672","protein_coding","OG0012873"
"173","tropicalis_Scaffold217","Scaffold217","gene",64,1430,1367,"-","Csp11.Scaffold217.g673","protein_coding",NA
"174","tropicalis_Scaffold219","Scaffold219","gene",1,1100,1100,"-","Csp11.Scaffold219.g674","protein_coding",NA
"175","tropicalis_Scaffold22","Scaffold22","gene",577,1156,580,"+","Csp11.Scaffold22.g89","protein_coding","OG0024243"
"176","tropicalis_Scaffold228","Scaffold228","gene",1,1117,1117,"+","Csp11.Scaffold228.g675","protein_coding","OG0003232"
"177","tropicalis_Scaffold229","Scaffold229","gene",1,1385,1385,"+","Csp11.Scaffold229.g676","protein_coding",NA
"178","tropicalis_Scaffold23","Scaffold23","gene",25684,26960,1277,"-","Csp11.Scaffold23.g100","protein_coding","OG0001999"
"179","tropicalis_Scaffold23","Scaffold23","gene",27272,28724,1453,"-","Csp11.Scaffold23.g101","protein_coding",NA
"180","tropicalis_Scaffold23","Scaffold23","gene",28943,32519,3577,"-","Csp11.Scaffold23.g102","protein_coding","OG0012244"
"181","tropicalis_Scaffold23","Scaffold23","gene",32775,34811,2037,"+","Csp11.Scaffold23.g103","protein_coding","OG0001112"
"182","tropicalis_Scaffold23","Scaffold23","gene",35734,37011,1278,"-","Csp11.Scaffold23.g104","protein_coding","OG0009721"
"183","tropicalis_Scaffold23","Scaffold23","gene",37659,39300,1642,"-","Csp11.Scaffold23.g105","protein_coding","OG0009720"
"184","tropicalis_Scaffold23","Scaffold23","gene",39806,40419,614,"-","Csp11.Scaffold23.g106","protein_coding",NA
"185","tropicalis_Scaffold23","Scaffold23","gene",40655,41863,1209,"+","Csp11.Scaffold23.g107","protein_coding","OG0004821"
"186","tropicalis_Scaffold23","Scaffold23","gene",42058,43199,1142,"+","Csp11.Scaffold23.g108","protein_coding","OG0012243"
"187","tropicalis_Scaffold23","Scaffold23","gene",43410,44335,926,"-","Csp11.Scaffold23.g109","protein_coding","OG0004820"
"188","tropicalis_Scaffold23","Scaffold23","gene",44612,46872,2261,"-","Csp11.Scaffold23.g110","protein_coding","OG0004819"
"189","tropicalis_Scaffold23","Scaffold23","gene",47199,47906,708,"-","Csp11.Scaffold23.g111","protein_coding","OG0009719"
"190","tropicalis_Scaffold23","Scaffold23","gene",48146,49537,1392,"-","Csp11.Scaffold23.g112","protein_coding","OG0013371"
"191","tropicalis_Scaffold23","Scaffold23","gene",50096,52412,2317,"-","Csp11.Scaffold23.g113","protein_coding","OG0009718"
"192","tropicalis_Scaffold23","Scaffold23","gene",53063,54190,1128,"-","Csp11.Scaffold23.g114","protein_coding","OG0009717"
"193","tropicalis_Scaffold23","Scaffold23","gene",54691,55052,362,"-","Csp11.Scaffold23.g115","protein_coding","OG0012242"
"194","tropicalis_Scaffold23","Scaffold23","gene",55241,57138,1898,"-","Csp11.Scaffold23.g116","protein_coding","OG0004818"
"195","tropicalis_Scaffold23","Scaffold23","gene",57421,59083,1663,"-","Csp11.Scaffold23.g117","protein_coding","OG0004817"
"196","tropicalis_Scaffold23","Scaffold23","gene",59373,62717,3345,"+","Csp11.Scaffold23.g118","protein_coding","OG0001831"
"197","tropicalis_Scaffold23","Scaffold23","gene",63356,63963,608,"-","Csp11.Scaffold23.g119","protein_coding","OG0003376"
"198","tropicalis_Scaffold23","Scaffold23","gene",64149,64630,482,"-","Csp11.Scaffold23.g120","protein_coding","OG0017225"
"199","tropicalis_Scaffold23","Scaffold23","gene",65151,67122,1972,"-","Csp11.Scaffold23.g121","protein_coding","OG0009716"
"200","tropicalis_Scaffold23","Scaffold23","gene",2763,4277,1515,"+","Csp11.Scaffold23.g90","protein_coding","OG0009692"
"201","tropicalis_Scaffold23","Scaffold23","gene",4426,5529,1104,"-","Csp11.Scaffold23.g91","protein_coding","OG0009693"
"202","tropicalis_Scaffold23","Scaffold23","gene",5713,6074,362,"-","Csp11.Scaffold23.g92","protein_coding","OG0009694"
"203","tropicalis_Scaffold23","Scaffold23","gene",6497,7748,1252,"-","Csp11.Scaffold23.g93","protein_coding","OG0009695"
"204","tropicalis_Scaffold23","Scaffold23","gene",9141,10180,1040,"+","Csp11.Scaffold23.g94","protein_coding","OG0004812"
"205","tropicalis_Scaffold23","Scaffold23","gene",10858,11547,690,"+","Csp11.Scaffold23.g95","protein_coding",NA
"206","tropicalis_Scaffold23","Scaffold23","gene",16005,17403,1399,"+","Csp11.Scaffold23.g96","protein_coding","OG0009724"
"207","tropicalis_Scaffold23","Scaffold23","gene",17574,19438,1865,"-","Csp11.Scaffold23.g97","protein_coding","OG0009723"
"208","tropicalis_Scaffold23","Scaffold23","gene",19730,24075,4346,"-","Csp11.Scaffold23.g98","protein_coding","OG0009722"
"209","tropicalis_Scaffold23","Scaffold23","gene",24432,25461,1030,"+","Csp11.Scaffold23.g99","protein_coding","OG0012245"
"210","tropicalis_Scaffold230","Scaffold230","gene",1,1099,1099,"+","Csp11.Scaffold230.g677","protein_coding",NA
"211","tropicalis_Scaffold231","Scaffold231","gene",478,650,173,"+","Csp11.Scaffold231.g678","protein_coding",NA
"212","tropicalis_Scaffold235","Scaffold235","gene",1,1549,1549,"-","Csp11.Scaffold235.g679","protein_coding",NA
"213","tropicalis_Scaffold236","Scaffold236","gene",1,960,960,"+","Csp11.Scaffold236.g680","protein_coding",NA
"214","tropicalis_Scaffold24","Scaffold24","gene",227,1066,840,"+","Csp11.Scaffold24.g122","protein_coding","OG0024244"
"215","tropicalis_Scaffold240","Scaffold240","gene",1,270,270,"-","Csp11.Scaffold240.g681","protein_coding",NA
"216","tropicalis_Scaffold240","Scaffold240","gene",384,1462,1079,"-","Csp11.Scaffold240.g682","protein_coding",NA
"217","tropicalis_Scaffold242","Scaffold242","gene",237,452,216,"+","Csp11.Scaffold242.g683","protein_coding",NA
