"","seq_id","seqnames","type","start","end","width","strand","gene_id","gene_biotype","Orthogroup"
"69","briggsae_X","X","gene",14359575,14360642,1068,"+","WBGene00023585","protein_coding","OG0011505"
"70","briggsae_X","X","gene",14362247,14372793,10547,"+","WBGene00023586","protein_coding","OG0007699"
"71","briggsae_X","X","gene",14384214,14386717,2504,"+","WBGene00023587","protein_coding","OG0013589"
"72","briggsae_X","X","gene",14392481,14393252,772,"+","WBGene00023588","protein_coding","OG0000107"
"73","briggsae_X","X","gene",14406323,14421356,15034,"+","WBGene00023589","protein_coding","OG0009024"
"74","briggsae_X","X","gene",14433961,14454899,20939,"+","WBGene00023591","protein_coding","OG0003312"
"75","briggsae_X","X","gene",14460130,14463704,3575,"-","WBGene00023592","protein_coding","OG0009023"
"76","briggsae_X","X","gene",14465806,14473524,7719,"-","WBGene00023593","protein_coding","OG0009022"
"77","briggsae_X","X","gene",14473661,14478374,4714,"-","WBGene00023594","protein_coding","OG0009020"
"78","briggsae_X","X","gene",14481489,14482641,1153,"+","WBGene00023595","protein_coding","OG0013277"
"79","briggsae_X","X","gene",14483141,14490633,7493,"-","WBGene00023596","protein_coding","OG0000163"
"80","briggsae_X","X","gene",14491647,14493506,1860,"+","WBGene00023597","protein_coding","OG0009019"
"81","briggsae_X","X","gene",14493495,14494084,590,"-","WBGene00023598","protein_coding","OG0011995"
"82","briggsae_X","X","gene",14496552,14498481,1930,"+","WBGene00023599","protein_coding","OG0003238"
"83","briggsae_X","X","gene",14498881,14502699,3819,"-","WBGene00023600","protein_coding","OG0001960"
"84","briggsae_X","X","gene",14503289,14506065,2777,"+","WBGene00023601","protein_coding","OG0001335"
"85","briggsae_X","X","gene",14506618,14507594,977,"-","WBGene00023602","protein_coding","OG0008445"
"86","briggsae_X","X","gene",14514894,14523193,8300,"-","WBGene00023603","protein_coding","OG0009018"
"87","briggsae_X","X","gene",14529193,14530920,1728,"-","WBGene00023604","protein_coding","OG0000553"
"88","briggsae_X","X","gene",14531238,14533503,2266,"-","WBGene00023605","protein_coding","OG0000553"
"89","briggsae_X","X","gene",14537917,14539143,1227,"-","WBGene00023606","protein_coding","OG0013590"
"90","briggsae_X","X","gene",14551203,14566650,15448,"+","WBGene00023607","protein_coding","OG0009017"
"91","briggsae_X","X","gene",14566644,14572765,6122,"-","WBGene00023609","protein_coding","OG0000921"
"92","briggsae_X","X","gene",14574670,14576606,1937,"+","WBGene00023610","protein_coding","OG0009016"
"93","briggsae_X","X","gene",14585475,14587907,2433,"+","WBGene00023612","protein_coding","OG0009015"
"94","briggsae_X","X","gene",14591363,14592223,861,"+","WBGene00023613","protein_coding","OG0013276"
"95","briggsae_X","X","gene",14596224,14597015,792,"+","WBGene00023614","protein_coding","OG0009014"
"96","briggsae_X","X","gene",14597009,14599029,2021,"-","WBGene00023615","protein_coding","OG0002603"
"97","briggsae_X","X","gene",14609589,14614106,4518,"-","WBGene00023616","protein_coding","OG0018341"
"98","briggsae_X","X","gene",14619757,14620165,409,"+","WBGene00023617","protein_coding","OG0002015"
"99","briggsae_X","X","gene",14628727,14629232,506,"+","WBGene00023618","protein_coding","OG0002015"
"100","briggsae_X","X","gene",14637841,14638209,369,"+","WBGene00023619","protein_coding","OG0002015"
"101","briggsae_X","X","gene",14661256,14662149,894,"+","WBGene00023620","protein_coding","OG0014261"
"102","briggsae_X","X","gene",14663306,14665954,2649,"-","WBGene00023621","protein_coding","OG0017071"
"103","briggsae_X","X","gene",14671941,14672898,958,"-","WBGene00023623","protein_coding","OG0001379"
"104","briggsae_X","X","gene",14676239,14677147,909,"-","WBGene00023624","protein_coding","OG0001130"
"105","briggsae_X","X","gene",14677881,14678402,522,"+","WBGene00023625","protein_coding","OG0001130"
"106","briggsae_X","X","gene",14678442,14682728,4287,"-","WBGene00023626","protein_coding","OG0009008"
"107","briggsae_X","X","gene",14685232,14696683,11452,"-","WBGene00023627","protein_coding","OG0009007"
"108","briggsae_X","X","gene",14691545,14693884,2340,"+","WBGene00023628","protein_coding","OG0009006"
"109","briggsae_X","X","gene",14708032,14710559,2528,"+","WBGene00023630","protein_coding","OG0001486"
"110","briggsae_X","X","gene",14712924,14715084,2161,"-","WBGene00023631","protein_coding","OG0018342"
"111","briggsae_X","X","gene",14717400,14718294,895,"-","WBGene00023632","protein_coding","OG0011992"
"112","briggsae_X","X","gene",14718779,14723751,4973,"-","WBGene00023633","protein_coding","OG0009004"
"113","briggsae_X","X","gene",14735326,14740328,5003,"-","WBGene00023634","protein_coding","OG0009003"
"114","briggsae_X","X","gene",14741985,14742548,564,"-","WBGene00023635","pseudogene",NA
"115","briggsae_X","X","gene",14743666,14775575,31910,"-","WBGene00023636","protein_coding","OG0009002"
"116","briggsae_X","X","gene",14784416,14786053,1638,"+","WBGene00023640","protein_coding","OG0013591"
"117","briggsae_X","X","gene",14800146,14803249,3104,"-","WBGene00023641","protein_coding","OG0004633"
"118","briggsae_X","X","gene",14806135,14810656,4522,"-","WBGene00023642","protein_coding","OG0004632"
"119","briggsae_X","X","gene",14811927,14813936,2010,"-","WBGene00023643","protein_coding","OG0014262"
"120","briggsae_X","X","gene",14823786,14826584,2799,"-","WBGene00023644","protein_coding","OG0013275"
"121","briggsae_X","X","gene",14828946,14832520,3575,"-","WBGene00023645","protein_coding","OG0009001"
"122","briggsae_X","X","gene",14832776,14836604,3829,"-","WBGene00023646","protein_coding","OG0011658"
"123","briggsae_X","X","gene",14837127,14839477,2351,"-","WBGene00023647","pseudogene",NA
"124","briggsae_X","X","gene",14849079,14849702,624,"-","WBGene00023648","protein_coding","OG0012569"
"125","briggsae_X","X","gene",14853467,14854197,731,"-","WBGene00023649","protein_coding","OG0012569"
"126","briggsae_X","X","gene",14857309,14859417,2109,"-","WBGene00023650","protein_coding","OG0013592"
"127","briggsae_X","X","gene",14862753,14864514,1762,"-","WBGene00023651","protein_coding","OG0020718"
"128","briggsae_X","X","gene",14866589,14868646,2058,"-","WBGene00023652","protein_coding","OG0001216"
"129","briggsae_X","X","gene",14879927,14881532,1606,"+","WBGene00023653","protein_coding","OG0015453"
"130","briggsae_X","X","gene",14887266,14889169,1904,"+","WBGene00023654","protein_coding","OG0015453"
"131","briggsae_X","X","gene",14890163,14892378,2216,"-","WBGene00023655","pseudogene",NA
"132","briggsae_X","X","gene",14893666,14894935,1270,"+","WBGene00023656","protein_coding","OG0018343"
"133","briggsae_X","X","gene",14906540,14907637,1098,"+","WBGene00023657","protein_coding","OG0013593"
"134","briggsae_X","X","gene",14912530,14913958,1429,"+","WBGene00023658","protein_coding","OG0020719"
"135","briggsae_X","X","gene",14916175,14916750,576,"-","WBGene00023659","protein_coding","OG0013594"
"136","briggsae_X","X","gene",14922359,14922649,291,"+","WBGene00023660","pseudogene",NA
"137","briggsae_X","X","gene",14923040,14925734,2695,"+","WBGene00023661","protein_coding","OG0000554"
"138","briggsae_X","X","gene",14938217,14946107,7891,"-","WBGene00023662","protein_coding","OG0003859"
"139","briggsae_X","X","gene",14946236,14948500,2265,"-","WBGene00023663","protein_coding","OG0010922"
"140","briggsae_X","X","gene",14951251,14953608,2358,"-","WBGene00023664","protein_coding","OG0003858"
"141","briggsae_X","X","gene",14953993,14958447,4455,"-","WBGene00023665","protein_coding","OG0006113"
"142","briggsae_X","X","gene",14961341,14965019,3679,"-","WBGene00023666","protein_coding","OG0006112"
"143","briggsae_X","X","gene",14980561,14984012,3452,"+","WBGene00023667","protein_coding","OG0001872"
"144","briggsae_X","X","gene",14988579,14992900,4322,"+","WBGene00023668","pseudogene",NA
"145","briggsae_X","X","gene",14995446,14996491,1046,"+","WBGene00023669","protein_coding",NA
"146","briggsae_X","X","gene",14997110,14997833,724,"-","WBGene00023670","protein_coding","OG0005004"
"147","briggsae_X","X","gene",15005086,15013838,8753,"+","WBGene00023671","protein_coding","OG0009013"
"148","briggsae_X","X","gene",15014025,15014770,746,"+","WBGene00023672","protein_coding","OG0013274"
"149","briggsae_X","X","gene",15014835,15019247,4413,"-","WBGene00023673","protein_coding","OG0008979"
"150","briggsae_X","X","gene",15031877,15032125,249,"+","WBGene00023674","protein_coding","OG0020720"
"151","briggsae_X","X","gene",15038515,15038763,249,"+","WBGene00023675","protein_coding","OG0020720"
"152","briggsae_X","X","gene",15040803,15042567,1765,"+","WBGene00023676","protein_coding","OG0008964"
"153","briggsae_X","X","gene",15047456,15053457,6002,"-","WBGene00023677","protein_coding","OG0002600"
"154","briggsae_X","X","gene",15053733,15061273,7541,"-","WBGene00023678","protein_coding","OG0003995"
"155","briggsae_X","X","gene",15066977,15072745,5769,"-","WBGene00023679","protein_coding","OG0004598"
"156","briggsae_X","X","gene",15090230,15092977,2748,"-","WBGene00023681","protein_coding","OG0011875"
"157","briggsae_X","X","gene",15098812,15099011,200,"-","WBGene00023682","protein_coding","OG0001194"
"158","briggsae_X","X","gene",15102344,15103557,1214,"-","WBGene00023683","protein_coding","OG0013595"
"159","briggsae_X","X","gene",15106310,15108069,1760,"-","WBGene00023684","protein_coding","OG0000620"
"160","briggsae_X","X","gene",15112507,15114411,1905,"+","WBGene00023685","protein_coding","OG0016129"
"161","briggsae_X","X","gene",15130426,15135876,5451,"-","WBGene00023686","protein_coding","OG0007343"
"162","briggsae_X","X","gene",15144885,15155643,10759,"+","WBGene00023688","protein_coding","OG0006788"
"163","briggsae_X","X","gene",15158088,15166956,8869,"+","WBGene00023689","protein_coding","OG0006553"
"164","briggsae_X","X","gene",15163955,15166943,2989,"-","WBGene00023690","protein_coding","OG0006156"
"165","briggsae_X","X","gene",15206038,15208922,2885,"-","WBGene00023691","protein_coding","OG0012093"
"166","briggsae_X","X","gene",15219829,15225386,5558,"+","WBGene00023692","protein_coding","OG0003823"
"167","briggsae_X","X","gene",15225968,15226141,174,"-","WBGene00023693","protein_coding",NA
"168","briggsae_X","X","gene",15228766,15230009,1244,"-","WBGene00023694","protein_coding","OG0017072"
"169","briggsae_X","X","gene",15231632,15233856,2225,"+","WBGene00023695","protein_coding","OG0000128"
"170","briggsae_I","I","gene",614093,614934,842,"+","WBGene00023697","protein_coding","OG0001745"
"171","briggsae_I","I","gene",607936,611304,3369,"-","WBGene00023698","protein_coding","OG0002786"
"172","briggsae_I","I","gene",590559,592893,2335,"-","WBGene00023699","protein_coding","OG0012738"
"173","briggsae_I","I","gene",585102,588915,3814,"+","WBGene00023700","pseudogene",NA
"174","briggsae_I","I","gene",570060,583874,13815,"+","WBGene00023701","protein_coding","OG0000531"
"175","briggsae_I","I","gene",560120,563259,3140,"+","WBGene00023702","protein_coding","OG0018344"
"176","briggsae_I","I","gene",558118,559179,1062,"+","WBGene00023703","protein_coding","OG0005309"
"177","briggsae_I","I","gene",554314,557720,3407,"-","WBGene00023704","protein_coding","OG0005310"
"178","briggsae_I","I","gene",546948,552985,6038,"-","WBGene00023705","protein_coding",NA
"179","briggsae_I","I","gene",547370,549189,1820,"+","WBGene00023706","protein_coding","OG0005311"
"180","briggsae_I","I","gene",530313,545733,15421,"-","WBGene00023708","protein_coding","OG0000531"
"181","briggsae_I","I","gene",505603,510022,4420,"-","WBGene00023710","protein_coding","OG0005308"
"182","briggsae_I","I","gene",501770,505556,3787,"+","WBGene00023711","protein_coding","OG0003577"
"183","briggsae_I","I","gene",499961,500621,661,"-","WBGene00023712","protein_coding","OG0005307"
"184","briggsae_I","I","gene",497041,499733,2693,"+","WBGene00023713","protein_coding","OG0002783"
"185","briggsae_I","I","gene",495470,496356,887,"+","WBGene00023714","protein_coding","OG0005305"
"186","briggsae_I","I","gene",475396,495168,19773,"+","WBGene00023715","protein_coding","OG0001458"
"187","briggsae_I","I","gene",479161,488797,9637,"-","WBGene00023716","protein_coding","OG0005304"
"188","briggsae_I","I","gene",468704,473599,4896,"+","WBGene00023718","protein_coding","OG0001836"
"189","briggsae_I","I","gene",459668,465477,5810,"+","WBGene00023719","protein_coding","OG0010589"
"190","briggsae_I","I","gene",457140,459127,1988,"-","WBGene00023720","protein_coding","OG0005303"
"191","briggsae_I","I","gene",444252,447471,3220,"-","WBGene00023722","protein_coding","OG0020721"
"192","briggsae_I","I","gene",441351,444249,2899,"-","WBGene00023723","protein_coding","OG0000629"
"193","briggsae_I","I","gene",440011,441228,1218,"-","WBGene00023724","protein_coding","OG0000629"
"194","briggsae_I","I","gene",438180,439465,1286,"-","WBGene00023725","protein_coding","OG0000629"
"195","briggsae_I","I","gene",434167,436062,1896,"-","WBGene00023726","protein_coding","OG0000629"
"196","briggsae_I","I","gene",426999,431278,4280,"+","WBGene00023727","protein_coding","OG0005302"
"197","briggsae_I","I","gene",615010,619895,4886,"-","WBGene00023728","protein_coding","OG0018345"
"198","briggsae_I","I","gene",620999,640478,19480,"+","WBGene00023729","protein_coding","OG0000434"
"199","briggsae_I","I","gene",640746,653432,12687,"+","WBGene00023730","protein_coding","OG0000531"
"200","briggsae_IV","IV","gene",1233,4878,3646,"+","WBGene00023731","protein_coding","OG0000137"
"201","briggsae_IV","IV","gene",5062,6855,1794,"-","WBGene00023733","protein_coding","OG0001548"
"202","briggsae_IV","IV","gene",10959,14642,3684,"+","WBGene00023734","protein_coding","OG0001730"
"203","briggsae_IV","IV","gene",26628,27883,1256,"+","WBGene00023735","protein_coding","OG0013272"
"204","briggsae_IV","IV","gene",31393,31692,300,"+","WBGene00023737","protein_coding","OG0000129"
"205","briggsae_IV","IV","gene",32286,35198,2913,"-","WBGene00023739","protein_coding","OG0014738"
"206","briggsae_IV","IV","gene",35501,38678,3178,"-","WBGene00023740","protein_coding","OG0008999"
"207","briggsae_IV","IV","gene",38731,41034,2304,"+","WBGene00023741","protein_coding","OG0011990"
"208","briggsae_IV","IV","gene",41037,55205,14169,"+","WBGene00023742","protein_coding","OG0002208"
"209","briggsae_IV","IV","gene",44953,46968,2016,"-","WBGene00023743","protein_coding","OG0000002"
"210","briggsae_IV","IV","gene",55543,64198,8656,"+","WBGene00023744","protein_coding","OG0003310"
"211","briggsae_IV","IV","gene",64539,67992,3454,"-","WBGene00023745","protein_coding","OG0010399"
"212","briggsae_IV","IV","gene",70089,72569,2481,"+","WBGene00023746","protein_coding","OG0000996"
"213","briggsae_IV","IV","gene",73331,75821,2491,"+","WBGene00023747","protein_coding","OG0000702"
"214","briggsae_IV","IV","gene",81780,84330,2551,"+","WBGene00023748","protein_coding","OG0000702"
"215","briggsae_IV","IV","gene",86606,96624,10019,"-","WBGene00023749","protein_coding","OG0009000"
"216","briggsae_IV","IV","gene",97795,100754,2960,"-","WBGene00023750","protein_coding","OG0000162"
"217","briggsae_IV","IV","gene",102352,105433,3082,"+","WBGene00023751","protein_coding","OG0000096"
"218","briggsae_IV","IV","gene",111806,115516,3711,"-","WBGene00023752","protein_coding","OG0000096"
"219","briggsae_IV","IV","gene",122484,123991,1508,"-","WBGene00023753","protein_coding","OG0000751"
"220","briggsae_IV","IV","gene",127468,130678,3211,"-","WBGene00023755","protein_coding","OG0014116"
"221","briggsae_IV","IV","gene",132984,145287,12304,"-","WBGene00023756","protein_coding","OG0008991"
"222","briggsae_IV","IV","gene",139826,140674,849,"+","WBGene00023757","protein_coding","OG0008990"
"223","briggsae_IV","IV","gene",157476,159102,1627,"-","WBGene00023759","protein_coding","OG0008993"
"224","briggsae_IV","IV","gene",162848,169147,6300,"-","WBGene00023760","protein_coding","OG0008992"
"225","briggsae_IV","IV","gene",176849,177883,1035,"+","WBGene00023761","protein_coding","OG0014827"
"226","briggsae_IV","IV","gene",177988,182182,4195,"-","WBGene00023762","protein_coding","OG0003309"
"227","briggsae_IV","IV","gene",199353,202441,3089,"+","WBGene00023763","protein_coding","OG0002207"
"228","briggsae_IV","IV","gene",205335,208139,2805,"-","WBGene00023764","protein_coding","OG0008996"
"229","briggsae_IV","IV","gene",208670,213168,4499,"+","WBGene00023765","protein_coding","OG0002526"
"230","briggsae_IV","IV","gene",223921,228203,4283,"-","WBGene00023767","protein_coding","OG0003308"
"231","briggsae_IV","IV","gene",228246,229621,1376,"-","WBGene00023769","protein_coding","OG0008994"
"232","briggsae_IV","IV","gene",233820,236245,2426,"-","WBGene00023770","protein_coding","OG0002878"
"233","briggsae_IV","IV","gene",236913,240190,3278,"+","WBGene00023771","protein_coding","OG0003090"
"234","briggsae_IV","IV","gene",240560,251141,10582,"+","WBGene00023772","protein_coding","OG0003821"
"235","briggsae_IV","IV","gene",243688,251139,7452,"-","WBGene00023773","protein_coding","OG0001649"
"236","briggsae_IV","IV","gene",255093,258751,3659,"+","WBGene00023774","protein_coding","OG0000888"
"237","briggsae_IV","IV","gene",260655,264913,4259,"+","WBGene00023775","protein_coding","OG0010863"
"238","briggsae_IV","IV","gene",265044,268731,3688,"+","WBGene00023776","protein_coding","OG0001189"
"239","briggsae_IV","IV","gene",280781,290773,9993,"+","WBGene00023777","protein_coding","OG0005498"
"240","briggsae_IV","IV","gene",290760,291612,853,"-","WBGene00023778","protein_coding","OG0014828"
"241","briggsae_IV","IV","gene",292199,292438,240,"+","WBGene00023779","protein_coding","OG0001178"
"242","briggsae_IV","IV","gene",292763,293497,735,"-","WBGene00023780","lincRNA",NA
"243","briggsae_IV","IV","gene",295478,295717,240,"+","WBGene00023781","protein_coding","OG0001178"
"244","briggsae_IV","IV","gene",297857,300748,2892,"+","WBGene00023782","protein_coding","OG0005497"
"245","briggsae_IV","IV","gene",302465,304497,2033,"+","WBGene00023783","protein_coding","OG0005499"
"246","briggsae_IV","IV","gene",308561,309733,1173,"-","WBGene00023784","protein_coding","OG0000023"
"247","briggsae_IV","IV","gene",318599,320959,2361,"-","WBGene00023785","protein_coding","OG0003775"
"248","briggsae_IV","IV","gene",322483,323427,945,"+","WBGene00023786","protein_coding","OG0005838"
"249","briggsae_IV","IV","gene",323825,324807,983,"-","WBGene00023787","protein_coding","OG0005839"
"250","briggsae_IV","IV","gene",325220,327870,2651,"+","WBGene00023788","protein_coding","OG0000413"
"251","briggsae_IV","IV","gene",333221,338768,5548,"+","WBGene00023790","protein_coding","OG0000413"
"252","briggsae_IV","IV","gene",339380,347102,7723,"+","WBGene00023791","protein_coding","OG0000413"
"253","briggsae_IV","IV","gene",347722,349303,1582,"-","WBGene00023792","protein_coding","OG0005489"
"254","briggsae_IV","IV","gene",350307,352606,2300,"+","WBGene00023793","protein_coding","OG0005490"
"255","briggsae_IV","IV","gene",353569,363309,9741,"+","WBGene00023794","protein_coding","OG0005494"
"256","briggsae_IV","IV","gene",364074,366464,2391,"+","WBGene00023795","protein_coding","OG0010650"
"257","briggsae_IV","IV","gene",366465,367210,746,"-","WBGene00023796","protein_coding","OG0005493"
"258","briggsae_IV","IV","gene",367606,369225,1620,"+","WBGene00023797","protein_coding","OG0005492"
"259","briggsae_IV","IV","gene",369313,370062,750,"+","WBGene00023798","protein_coding","OG0005491"
"260","briggsae_IV","IV","gene",370230,372665,2436,"+","WBGene00023799","protein_coding","OG0010649"
"261","briggsae_IV","IV","gene",372666,373558,893,"-","WBGene00023800","protein_coding","OG0005495"
"262","briggsae_IV","IV","gene",376502,378990,2489,"+","WBGene00023801","protein_coding","OG0005496"
"263","briggsae_IV","IV","gene",379757,380190,434,"+","WBGene00023802","protein_coding","OG0000023"
"264","briggsae_IV","IV","gene",381307,381939,633,"-","WBGene00023803","protein_coding","OG0010799"
"265","briggsae_IV","IV","gene",384617,386309,1693,"+","WBGene00023804","protein_coding","OG0002358"
"266","briggsae_IV","IV","gene",386876,389512,2637,"+","WBGene00023805","protein_coding","OG0012767"
"267","briggsae_IV","IV","gene",389605,393144,3540,"+","WBGene00023806","protein_coding","OG0002817"
"268","briggsae_IV","IV","gene",393398,393944,547,"+","WBGene00023807","protein_coding","OG0005483"
"269","briggsae_IV","IV","gene",394521,398659,4139,"+","WBGene00023808","protein_coding","OG0003628"
"270","briggsae_IV","IV","gene",399918,401059,1142,"+","WBGene00023809","protein_coding","OG0005484"
"271","briggsae_IV","IV","gene",401357,402557,1201,"+","WBGene00023810","protein_coding","OG0010646"
"272","briggsae_IV","IV","gene",402668,405811,3144,"+","WBGene00023811","protein_coding","OG0010647"
"273","briggsae_IV","IV","gene",405898,407095,1198,"+","WBGene00023812","protein_coding","OG0003629"
"274","briggsae_IV","IV","gene",407035,408470,1436,"+","WBGene00023813","protein_coding","OG0005485"
"275","briggsae_IV","IV","gene",408504,410671,2168,"+","WBGene00023814","protein_coding","OG0002815"
"276","briggsae_IV","IV","gene",410603,411580,978,"-","WBGene00023815","protein_coding","OG0014263"
"277","briggsae_IV","IV","gene",411643,412303,661,"-","WBGene00023816","protein_coding","OG0001823"
"278","briggsae_IV","IV","gene",412736,416256,3521,"+","WBGene00023817","protein_coding","OG0003625"
"279","briggsae_IV","IV","gene",416818,418703,1886,"+","WBGene00023818","protein_coding","OG0014218"
"280","briggsae_IV","IV","gene",419368,422236,2869,"+","WBGene00023819","protein_coding","OG0010645"
"281","briggsae_IV","IV","gene",424869,427554,2686,"+","WBGene00023820","protein_coding","OG0010648"
