"","seq_id","seqnames","type","start","end","width","strand","gene_id","gene_biotype","Orthogroup"
"25","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",273974,278066,4093,"+","CBOVI.g10019","protein_coding","OG0003441"
"26","bovis_CBOVI.ctg00001_chrV","CBOVI.ctg00001_chrV","gene",4856061,4859040,2980,"+","CBOVI.g1002","protein_coding",NA
"27","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",278279,281203,2925,"-","CBOVI.g10020","protein_coding","OG0012456"
"28","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",285851,287598,1748,"-","CBOVI.g10021","protein_coding","OG0010320"
"29","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",288125,288999,875,"+","CBOVI.g10022","protein_coding","OG0012455"
"30","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",289230,290351,1122,"+","CBOVI.g10023","protein_coding","OG0008479"
"31","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",297554,315112,17559,"+","CBOVI.g10024","protein_coding","OG0012454"
"32","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",315603,316145,543,"-","CBOVI.g10025","protein_coding","OG0012453"
"33","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",316295,322345,6051,"-","CBOVI.g10026","protein_coding","OG0015405"
"34","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",327286,336161,8876,"-","CBOVI.g10027","protein_coding","OG0005194"
"35","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",336744,338055,1312,"+","CBOVI.g10028","protein_coding","OG0005195"
"36","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",338119,338907,789,"-","CBOVI.g10029","protein_coding","OG0010556"
"37","bovis_CBOVI.ctg00001_chrV","CBOVI.ctg00001_chrV","gene",4861540,4862086,547,"+","CBOVI.g1003","protein_coding","OG0011172"
"38","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",339504,340885,1382,"+","CBOVI.g10030","protein_coding","OG0005196"
"39","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",340915,341391,477,"-","CBOVI.g10031","protein_coding","OG0005197"
"40","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",342009,343029,1021,"+","CBOVI.g10032","protein_coding","OG0010557"
"41","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",343415,345941,2527,"+","CBOVI.g10033","protein_coding","OG0005198"
"42","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",346573,351169,4597,"-","CBOVI.g10034","protein_coding","OG0005199"
"43","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",355298,360118,4821,"-","CBOVI.g10035","protein_coding","OG0005200"
"44","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",364206,364983,778,"-","CBOVI.g10036","protein_coding","OG0000689"
"45","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",369079,369809,731,"-","CBOVI.g10037","protein_coding","OG0002414"
"46","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",375445,379773,4329,"+","CBOVI.g10038","protein_coding","OG0003782"
"47","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",380062,382358,2297,"-","CBOVI.g10039","protein_coding","OG0005871"
"48","bovis_CBOVI.ctg00001_chrV","CBOVI.ctg00001_chrV","gene",4864514,4865810,1297,"+","CBOVI.g1004","protein_coding","OG0006795"
"49","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",382645,384198,1554,"+","CBOVI.g10040","protein_coding","OG0005872"
"50","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",386326,387472,1147,"+","CBOVI.g10041","protein_coding","OG0001076"
"51","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",387660,390507,2848,"-","CBOVI.g10042","protein_coding","OG0005443"
"52","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",391258,393830,2573,"+","CBOVI.g10043","protein_coding","OG0002808"
"53","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",394255,401459,7205,"-","CBOVI.g10044","protein_coding","OG0002807"
"54","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",405389,408706,3318,"-","CBOVI.g10045","protein_coding","OG0003619"
"55","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",409471,410533,1063,"+","CBOVI.g10046","protein_coding","OG0002066"
"56","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",411047,411927,881,"+","CBOVI.g10047","protein_coding",NA
"57","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",411962,422811,10850,"-","CBOVI.g10048","protein_coding","OG0002806"
"58","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",423148,436480,13333,"-","CBOVI.g10049","protein_coding","OG0002792"
"59","bovis_CBOVI.ctg00001_chrV","CBOVI.ctg00001_chrV","gene",4865906,4866305,400,"-","CBOVI.g1005","protein_coding","OG0006794"
"60","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",437814,440693,2880,"+","CBOVI.g10050","protein_coding","OG0005352"
"61","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",441389,443142,1754,"-","CBOVI.g10051","protein_coding","OG0005351"
"62","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",444211,446330,2120,"-","CBOVI.g10052","protein_coding","OG0002338"
"63","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",447240,448310,1071,"+","CBOVI.g10053","protein_coding","OG0005350"
"64","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",448534,451914,3381,"+","CBOVI.g10054","protein_coding","OG0005349"
"65","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",453285,454339,1055,"-","CBOVI.g10055","protein_coding","OG0005348"
"66","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",454967,455730,764,"-","CBOVI.g10056","protein_coding","OG0005347"
"67","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",457265,459446,2182,"+","CBOVI.g10057","protein_coding","OG0005346"
"68","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",459513,465134,5622,"-","CBOVI.g10058","protein_coding","OG0005344"
"69","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",468787,471517,2731,"+","CBOVI.g10059","protein_coding",NA
"70","bovis_CBOVI.ctg00001_chrV","CBOVI.ctg00001_chrV","gene",4867316,4869812,2497,"-","CBOVI.g1006","protein_coding","OG0006793"
"71","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",472951,481014,8064,"+","CBOVI.g10060","protein_coding","OG0005446"
"72","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",481306,482751,1446,"-","CBOVI.g10061","protein_coding","OG0013821"
"73","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",486895,489566,2672,"+","CBOVI.g10062","protein_coding","OG0005445"
"74","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",490600,492207,1608,"-","CBOVI.g10063","protein_coding","OG0005444"
"75","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",492860,496088,3229,"-","CBOVI.g10064","protein_coding","OG0009700"
"76","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",496410,499378,2969,"+","CBOVI.g10065","protein_coding","OG0005301"
"77","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",499601,499853,253,"-","CBOVI.g10066","protein_coding","OG0010588"
"78","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",505021,509262,4242,"+","CBOVI.g10067","protein_coding","OG0005302"
"79","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",509290,510883,1594,"-","CBOVI.g10068","protein_coding","OG0005303"
"80","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",511302,513277,1976,"+","CBOVI.g10069","protein_coding","OG0010589"
"81","bovis_CBOVI.ctg00001_chrV","CBOVI.ctg00001_chrV","gene",4870604,4873791,3188,"-","CBOVI.g1007","protein_coding","OG0004111"
"82","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",513620,515475,1856,"+","CBOVI.g10070","protein_coding","OG0001836"
"83","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",515623,516797,1175,"+","CBOVI.g10071","protein_coding","OG0001458"
"84","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",516964,521131,4168,"-","CBOVI.g10072","protein_coding","OG0005304"
"85","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",523677,525764,2088,"+","CBOVI.g10073","protein_coding",NA
"86","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",526140,529704,3565,"+","CBOVI.g10074","protein_coding","OG0005559"
"87","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",531180,533425,2246,"-","CBOVI.g10075","protein_coding",NA
"88","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",534588,539610,5023,"+","CBOVI.g10076","protein_coding","OG0005560"
"89","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",540592,542543,1952,"+","CBOVI.g10077","protein_coding","OG0007499"
"90","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",544188,544782,595,"+","CBOVI.g10078","protein_coding","OG0003447"
"91","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",545906,561561,15656,"+","CBOVI.g10079","protein_coding","OG0004043"
"92","bovis_CBOVI.ctg00001_chrV","CBOVI.ctg00001_chrV","gene",4887216,4888796,1581,"+","CBOVI.g1008","protein_coding","OG0004110"
"93","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",561705,563820,2116,"-","CBOVI.g10080","protein_coding",NA
"94","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",564450,565537,1088,"+","CBOVI.g10081","protein_coding","OG0005337"
"95","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",566613,566904,292,"-","CBOVI.g10082","protein_coding","OG0000474"
"96","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",568224,568503,280,"-","CBOVI.g10083","protein_coding",NA
"97","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",569648,573358,3711,"+","CBOVI.g10084","protein_coding","OG0003592"
"98","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",573849,576833,2985,"+","CBOVI.g10085","protein_coding","OG0005336"
"99","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",579716,583804,4089,"+","CBOVI.g10086","protein_coding","OG0005335"
"100","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",601129,621514,20386,"+","CBOVI.g10087","protein_coding","OG0005334"
"101","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",622304,624879,2576,"-","CBOVI.g10088","protein_coding","OG0002878"
"102","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",625059,625991,933,"-","CBOVI.g10089","protein_coding","OG0004126"
"103","bovis_CBOVI.ctg00001_chrV","CBOVI.ctg00001_chrV","gene",4890750,4893621,2872,"+","CBOVI.g1009","protein_coding","OG0013023"
"104","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",657543,660746,3204,"+","CBOVI.g10090","protein_coding","OG0000046"
"105","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",667999,668924,926,"-","CBOVI.g10091","protein_coding","OG0008418"
"106","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",669498,670272,775,"-","CBOVI.g10092","protein_coding","OG0008417"
"107","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",671503,682370,10868,"+","CBOVI.g10093","protein_coding","OG0008416"
"108","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",695838,698499,2662,"+","CBOVI.g10094","protein_coding","OG0008415"
"109","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",714084,721775,7692,"+","CBOVI.g10095","protein_coding","OG0002782"
"110","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",722217,725063,2847,"+","CBOVI.g10096","protein_coding","OG0011936"
"111","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",726782,731008,4227,"+","CBOVI.g10097","protein_coding","OG0005400"
"112","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",731159,732137,979,"-","CBOVI.g10098","protein_coding","OG0005401"
"113","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",733019,736299,3281,"-","CBOVI.g10099","protein_coding","OG0005402"
"114","bovis_CBOVI.ctg00001_chrV","CBOVI.ctg00001_chrV","gene",421726,423487,1762,"+","CBOVI.g101","protein_coding","OG0017032"
"115","bovis_CBOVI.ctg00001_chrV","CBOVI.ctg00001_chrV","gene",4894013,4896537,2525,"-","CBOVI.g1010","protein_coding","OG0013979"
"116","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",736372,737947,1576,"-","CBOVI.g10100","protein_coding","OG0010619"
"117","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",738546,740398,1853,"+","CBOVI.g10101","protein_coding","OG0002345"
"118","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",744206,746477,2272,"+","CBOVI.g10102","protein_coding","OG0005369"
"119","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",746773,748449,1677,"-","CBOVI.g10103","protein_coding","OG0011549"
"120","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",749825,753245,3421,"-","CBOVI.g10104","protein_coding","OG0007829"
"121","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",755053,762911,7859,"-","CBOVI.g10105","protein_coding","OG0005316"
"122","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",763494,765503,2010,"-","CBOVI.g10106","protein_coding","OG0010597"
"123","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",766276,767540,1265,"+","CBOVI.g10107","protein_coding","OG0003585"
"124","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",775988,779151,3164,"+","CBOVI.g10108","protein_coding","OG0005317"
"125","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",780263,782725,2463,"-","CBOVI.g10109","protein_coding","OG0005318"
"126","bovis_CBOVI.ctg00001_chrV","CBOVI.ctg00001_chrV","gene",4895479,4897958,2480,"+","CBOVI.g1011","protein_coding","OG0004109"
"127","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",783768,789007,5240,"+","CBOVI.g10110","protein_coding","OG0005319"
"128","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",789297,791560,2264,"-","CBOVI.g10111","protein_coding","OG0001131"
"129","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",792187,792766,580,"+","CBOVI.g10112","protein_coding","OG0012449"
"130","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",793420,793719,300,"-","CBOVI.g10113","protein_coding","OG0014799"
"131","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",793930,799735,5806,"-","CBOVI.g10114","protein_coding","OG0012448"
"132","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",800324,803705,3382,"+","CBOVI.g10115","protein_coding","OG0010316"
"133","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",803917,804659,743,"+","CBOVI.g10116","protein_coding","OG0010315"
"134","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",804739,806266,1528,"-","CBOVI.g10117","protein_coding","OG0003811"
"135","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",806396,809070,2675,"-","CBOVI.g10118","protein_coding","OG0013479"
"136","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",809892,813711,3820,"+","CBOVI.g10119","protein_coding","OG0003571"
"137","bovis_CBOVI.ctg00001_chrV","CBOVI.ctg00001_chrV","gene",4898166,4899263,1098,"-","CBOVI.g1012","protein_coding","OG0007103"
"138","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",817031,821527,4497,"+","CBOVI.g10120","protein_coding","OG0005291"
"139","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",821798,824384,2587,"-","CBOVI.g10121","protein_coding","OG0005290"
"140","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",824803,827578,2776,"+","CBOVI.g10122","protein_coding","OG0012472"
"141","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",830214,833015,2802,"+","CBOVI.g10123","protein_coding","OG0010584"
"142","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",833296,836361,3066,"-","CBOVI.g10124","protein_coding","OG0005289"
"143","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",836553,837259,707,"-","CBOVI.g10125","protein_coding","OG0005288"
"144","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",838193,838663,471,"+","CBOVI.g10126","protein_coding","OG0005287"
"145","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",841335,843415,2081,"+","CBOVI.g10127","protein_coding","OG0002339"
"146","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",843844,847526,3683,"-","CBOVI.g10128","protein_coding","OG0005320"
"147","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",849541,849900,360,"-","CBOVI.g10129","protein_coding",NA
"148","bovis_CBOVI.ctg00001_chrV","CBOVI.ctg00001_chrV","gene",4901117,4918600,17484,"+","CBOVI.g1013","protein_coding","OG0007102"
"149","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",851881,852703,823,"-","CBOVI.g10130","protein_coding","OG0006160"
"150","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",852830,854890,2061,"-","CBOVI.g10131","protein_coding","OG0006159"
"151","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",855188,857014,1827,"+","CBOVI.g10132","protein_coding","OG0001703"
"152","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",860278,868585,8308,"+","CBOVI.g10133","protein_coding","OG0003660"
"153","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",868706,872175,3470,"-","CBOVI.g10134","protein_coding","OG0009533"
"154","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",874321,877478,3158,"+","CBOVI.g10135","protein_coding","OG0002553"
"155","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",878052,880197,2146,"-","CBOVI.g10136","protein_coding","OG0005564"
"156","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",884500,885361,862,"+","CBOVI.g10137","protein_coding","OG0010676"
"157","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",885571,890600,5030,"+","CBOVI.g10138","protein_coding","OG0005556"
"158","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",890945,899309,8365,"-","CBOVI.g10139","protein_coding","OG0005557"
"159","bovis_CBOVI.ctg00001_chrV","CBOVI.ctg00001_chrV","gene",4920111,4923925,3815,"-","CBOVI.g1014","protein_coding","OG0004108"
"160","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",899571,901230,1660,"+","CBOVI.g10140","protein_coding","OG0003659"
"161","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",901441,906851,5411,"-","CBOVI.g10141","protein_coding","OG0011558"
"162","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",907426,910136,2711,"+","CBOVI.g10142","protein_coding","OG0011557"
"163","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",910790,911965,1176,"-","CBOVI.g10143","protein_coding","OG0012473"
"164","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",912306,913536,1231,"-","CBOVI.g10144","protein_coding","OG0012474"
"165","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",913943,915921,1979,"-","CBOVI.g10145","protein_coding","OG0004200"
"166","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",916359,919184,2826,"+","CBOVI.g10146","protein_coding","OG0004201"
"167","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",924624,926918,2295,"+","CBOVI.g10147","protein_coding","OG0005566"
"168","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",929054,933122,4069,"+","CBOVI.g10148","protein_coding","OG0018294"
"169","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",933579,939081,5503,"+","CBOVI.g10149","protein_coding","OG0005870"
"170","bovis_CBOVI.ctg00001_chrV","CBOVI.ctg00001_chrV","gene",4924275,4925388,1114,"+","CBOVI.g1015","protein_coding","OG0003032"
"171","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",939282,941003,1722,"-","CBOVI.g10150","protein_coding","OG0005205"
"172","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",943389,947898,4510,"+","CBOVI.g10151","protein_coding","OG0005206"
"173","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",951111,956118,5008,"+","CBOVI.g10152","protein_coding","OG0005207"
"174","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",959590,963103,3514,"+","CBOVI.g10153","protein_coding","OG0009306"
"175","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",965646,967957,2312,"-","CBOVI.g10154","protein_coding","OG0008229"
"176","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",972209,975349,3141,"-","CBOVI.g10155","protein_coding","OG0004768"
"177","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",975667,976593,927,"+","CBOVI.g10156","protein_coding","OG0001540"
"178","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",976799,977598,800,"-","CBOVI.g10157","protein_coding","OG0011720"
"179","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",978065,981744,3680,"-","CBOVI.g10158","protein_coding","OG0004431"
"180","bovis_CBOVI.ctg00007_chrI","CBOVI.ctg00007_chrI","gene",982253,983637,1385,"-","CBOVI.g10159","protein_coding","OG0013187"
"181","bovis_CBOVI.ctg00001_chrV","CBOVI.ctg00001_chrV","gene",4926836,4928482,1647,"-","CBOVI.g1016","protein_coding","OG0006061"
