"","seq_id","seqnames","type","start","end","width","strand","gene_id","gene_biotype","Orthogroup"
"70","becei_CSP29.scaffold640_cov165","CSP29.scaffold640_cov165","gene",213635,213946,312,"-","CSP29.g1006","protein_coding",NA
"71","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",668772,671202,2431,"-","CSP29.g10060","protein_coding","OG0000060"
"72","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",671783,672954,1172,"-","CSP29.g10061","protein_coding","OG0000561"
"73","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",673065,675614,2550,"-","CSP29.g10062","protein_coding",NA
"74","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",675918,677080,1163,"+","CSP29.g10063","protein_coding",NA
"75","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",677398,678449,1052,"+","CSP29.g10064","protein_coding",NA
"76","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",681793,682966,1174,"+","CSP29.g10065","protein_coding",NA
"77","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",683343,683829,487,"+","CSP29.g10066","protein_coding","OG0015917"
"78","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",684008,688292,4285,"-","CSP29.g10067","protein_coding","OG0001294"
"79","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",688353,689107,755,"-","CSP29.g10068","protein_coding",NA
"80","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",690975,692048,1074,"-","CSP29.g10069","protein_coding",NA
"81","becei_CSP29.scaffold640_cov165","CSP29.scaffold640_cov165","gene",214198,214608,411,"+","CSP29.g1007","protein_coding",NA
"82","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",692168,693245,1078,"-","CSP29.g10070","protein_coding",NA
"83","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",693375,693671,297,"-","CSP29.g10071","protein_coding",NA
"84","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",693727,694425,699,"-","CSP29.g10072","protein_coding",NA
"85","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",694545,695623,1079,"-","CSP29.g10073","protein_coding",NA
"86","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",695747,696824,1078,"-","CSP29.g10074","protein_coding",NA
"87","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",696955,697886,932,"-","CSP29.g10075","protein_coding",NA
"88","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",698330,700712,2383,"-","CSP29.g10076","protein_coding",NA
"89","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",700819,701890,1072,"-","CSP29.g10077","protein_coding",NA
"90","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",702088,703146,1059,"-","CSP29.g10078","protein_coding",NA
"91","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",703320,703775,456,"-","CSP29.g10079","protein_coding","OG0001295"
"92","becei_CSP29.scaffold640_cov165","CSP29.scaffold640_cov165","gene",215366,216229,864,"-","CSP29.g1008","protein_coding",NA
"93","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",704049,705230,1182,"-","CSP29.g10080","protein_coding",NA
"94","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",705608,706687,1080,"-","CSP29.g10081","protein_coding",NA
"95","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",706818,707990,1173,"-","CSP29.g10082","protein_coding",NA
"96","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",708176,711851,3676,"-","CSP29.g10083","protein_coding","OG0001052"
"97","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",712202,714370,2169,"-","CSP29.g10084","protein_coding","OG0010516"
"98","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",714975,716882,1908,"-","CSP29.g10085","protein_coding","OG0000149"
"99","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",717726,718857,1132,"+","CSP29.g10086","protein_coding","OG0000004"
"100","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",719214,721052,1839,"+","CSP29.g10087","protein_coding","OG0000955"
"101","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",721429,722632,1204,"-","CSP29.g10088","protein_coding",NA
"102","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",723045,723778,734,"+","CSP29.g10089","protein_coding","OG0017976"
"103","becei_CSP29.scaffold640_cov165","CSP29.scaffold640_cov165","gene",217712,218566,855,"+","CSP29.g1009","protein_coding",NA
"104","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",724018,725810,1793,"-","CSP29.g10090","protein_coding","OG0001622"
"105","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",728354,729489,1136,"-","CSP29.g10091","protein_coding","OG0000562"
"106","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",729569,730667,1099,"-","CSP29.g10092","protein_coding",NA
"107","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",730869,732658,1790,"-","CSP29.g10093","protein_coding","OG0000174"
"108","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",733291,734278,988,"-","CSP29.g10094","protein_coding",NA
"109","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",734486,735570,1085,"-","CSP29.g10095","protein_coding",NA
"110","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",736039,737571,1533,"+","CSP29.g10096","protein_coding","OG0000718"
"111","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",737877,739040,1164,"-","CSP29.g10097","protein_coding","OG0003520"
"112","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",739409,740254,846,"+","CSP29.g10098","protein_coding","OG0002745"
"113","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",740457,741583,1127,"+","CSP29.g10099","protein_coding","OG0000180"
"114","becei_CSP29.scaffold30940_cov143","CSP29.scaffold30940_cov143","gene",68319,72910,4592,"+","CSP29.g101","protein_coding","OG0000250"
"115","becei_CSP29.scaffold640_cov165","CSP29.scaffold640_cov165","gene",220838,222036,1199,"-","CSP29.g1010","protein_coding","OG0002746"
"116","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",741763,743145,1383,"+","CSP29.g10100","protein_coding",NA
"117","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",743571,744880,1310,"+","CSP29.g10101","protein_coding",NA
"118","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",745062,746221,1160,"+","CSP29.g10102","protein_coding",NA
"119","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",746839,748101,1263,"+","CSP29.g10103","protein_coding",NA
"120","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",750073,751724,1652,"-","CSP29.g10104","protein_coding","OG0017977"
"121","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",752286,755234,2949,"+","CSP29.g10105","protein_coding",NA
"122","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",755391,756639,1249,"+","CSP29.g10106","protein_coding",NA
"123","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",756887,759304,2418,"+","CSP29.g10107","protein_coding","OG0001444"
"124","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",760016,760472,457,"-","CSP29.g10108","protein_coding",NA
"125","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",760560,762434,1875,"-","CSP29.g10109","protein_coding",NA
"126","becei_CSP29.scaffold640_cov165","CSP29.scaffold640_cov165","gene",223095,224293,1199,"-","CSP29.g1011","protein_coding",NA
"127","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",762689,763991,1303,"-","CSP29.g10110","protein_coding",NA
"128","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",765237,766351,1115,"+","CSP29.g10111","protein_coding","OG0000076"
"129","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",766828,768326,1499,"+","CSP29.g10112","protein_coding",NA
"130","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",768635,770230,1596,"+","CSP29.g10113","protein_coding",NA
"131","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",770581,772454,1874,"-","CSP29.g10114","protein_coding","OG0005102"
"132","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",781642,782926,1285,"-","CSP29.g10115","protein_coding","OG0017978"
"133","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",783028,784291,1264,"-","CSP29.g10116","protein_coding",NA
"134","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",784412,785649,1238,"-","CSP29.g10117","protein_coding",NA
"135","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",786331,788628,2298,"+","CSP29.g10118","protein_coding","OG0000020"
"136","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",790962,792397,1436,"-","CSP29.g10119","protein_coding","OG0019936"
"137","becei_CSP29.scaffold640_cov165","CSP29.scaffold640_cov165","gene",226254,227437,1184,"-","CSP29.g1012","protein_coding",NA
"138","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",794292,794793,502,"+","CSP29.g10120","protein_coding",NA
"139","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",795759,798169,2411,"+","CSP29.g10121","protein_coding","OG0001053"
"140","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",798387,800991,2605,"+","CSP29.g10122","protein_coding",NA
"141","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",801219,802195,977,"-","CSP29.g10123","protein_coding","OG0012714"
"142","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",802964,804275,1312,"-","CSP29.g10124","protein_coding","OG0001054"
"143","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",805637,806005,369,"-","CSP29.g10125","protein_coding",NA
"144","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",806132,807689,1558,"-","CSP29.g10126","protein_coding","OG0019937"
"145","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",809475,812863,3389,"+","CSP29.g10127","protein_coding","OG0010517"
"146","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",813164,817629,4466,"-","CSP29.g10128","protein_coding","OG0005103"
"147","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",822564,822917,354,"-","CSP29.g10129","protein_coding","OG0001296"
"148","becei_CSP29.scaffold640_cov165","CSP29.scaffold640_cov165","gene",228016,229222,1207,"-","CSP29.g1013","protein_coding",NA
"149","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",823431,824923,1493,"+","CSP29.g10130","protein_coding","OG0000363"
"150","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",825066,826418,1353,"+","CSP29.g10131","protein_coding",NA
"151","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",828770,829018,249,"-","CSP29.g10132","protein_coding",NA
"152","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",832607,832954,348,"+","CSP29.g10133","protein_coding","OG0017979"
"153","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",833769,834140,372,"-","CSP29.g10134","protein_coding",NA
"154","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",835215,835803,589,"-","CSP29.g10135","protein_coding",NA
"155","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",836054,837222,1169,"-","CSP29.g10136","protein_coding",NA
"156","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",837643,838824,1182,"+","CSP29.g10137","protein_coding",NA
"157","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",838877,839935,1059,"-","CSP29.g10138","protein_coding","OG0000504"
"158","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",842349,843696,1348,"-","CSP29.g10139","protein_coding",NA
"159","becei_CSP29.scaffold640_cov165","CSP29.scaffold640_cov165","gene",229678,230840,1163,"-","CSP29.g1014","protein_coding",NA
"160","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",843955,845826,1872,"-","CSP29.g10140","protein_coding",NA
"161","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",846053,847803,1751,"-","CSP29.g10141","protein_coding","OG0005104"
"162","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",849906,851832,1927,"+","CSP29.g10142","protein_coding","OG0001623"
"163","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",852972,854873,1902,"+","CSP29.g10143","protein_coding","OG0002318"
"164","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",855295,856978,1684,"+","CSP29.g10144","protein_coding","OG0017980"
"165","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",857124,858068,945,"+","CSP29.g10145","protein_coding","OG0002319"
"166","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",858428,861765,3338,"-","CSP29.g10146","protein_coding",NA
"167","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",861904,863601,1698,"-","CSP29.g10147","protein_coding","OG0002056"
"168","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",864441,866303,1863,"+","CSP29.g10148","protein_coding",NA
"169","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",866704,868228,1525,"+","CSP29.g10149","protein_coding",NA
"170","becei_CSP29.scaffold640_cov165","CSP29.scaffold640_cov165","gene",231757,233714,1958,"+","CSP29.g1015","protein_coding","OG0000672"
"171","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",868361,869748,1388,"+","CSP29.g10150","protein_coding","OG0000018"
"172","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",870712,871314,603,"+","CSP29.g10151","protein_coding","OG0012715"
"173","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",871889,874002,2114,"+","CSP29.g10152","protein_coding",NA
"174","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",876301,878164,1864,"+","CSP29.g10153","protein_coding",NA
"175","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",879040,880157,1118,"+","CSP29.g10154","protein_coding","OG0000563"
"176","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",880790,882313,1524,"+","CSP29.g10155","protein_coding",NA
"177","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",882535,882993,459,"-","CSP29.g10156","protein_coding",NA
"178","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",884136,885368,1233,"+","CSP29.g10157","protein_coding","OG0001445"
"179","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",885730,886929,1200,"+","CSP29.g10158","protein_coding",NA
"180","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",886988,887354,367,"-","CSP29.g10159","protein_coding",NA
"181","becei_CSP29.scaffold640_cov165","CSP29.scaffold640_cov165","gene",233928,238878,4951,"-","CSP29.g1016","protein_coding","OG0005105"
"182","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",887908,889905,1998,"-","CSP29.g10160","protein_coding",NA
"183","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",890469,892542,2074,"+","CSP29.g10161","protein_coding","OG0000162"
"184","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",892617,893650,1034,"-","CSP29.g10162","protein_coding","OG0001624"
"185","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",893997,896516,2520,"-","CSP29.g10163","protein_coding",NA
"186","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",896978,899427,2450,"+","CSP29.g10164","protein_coding","OG0015918"
"187","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",901146,902888,1743,"+","CSP29.g10165","protein_coding",NA
"188","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",903383,903751,369,"-","CSP29.g10166","protein_coding","OG0016801"
"189","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",904047,905096,1050,"-","CSP29.g10167","protein_coding","OG0005106"
"190","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",905444,906268,825,"-","CSP29.g10168","protein_coding","OG0000505"
"191","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",906405,907205,801,"-","CSP29.g10169","protein_coding",NA
"192","becei_CSP29.scaffold640_cov165","CSP29.scaffold640_cov165","gene",239452,241253,1802,"+","CSP29.g1017","protein_coding","OG0010518"
"193","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",907957,909221,1265,"-","CSP29.g10170","protein_coding","OG0001446"
"194","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",910054,911509,1456,"+","CSP29.g10171","protein_coding","OG0001447"
"195","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",911528,913442,1915,"-","CSP29.g10172","protein_coding","OG0005107"
"196","becei_CSP29.scaffold1_cov172","CSP29.scaffold1_cov172","gene",914152,914595,444,"-","CSP29.g10173","protein_coding",NA
